day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;43000;PEARLS;10002;7;9996;1;9995;24;10004;1;10005;24;;;10003.0;338.0
-1;43000;BANANAS;4885;25;;;;;4891;1;4892;24;;;4888.0;1200.9844
-1;43100;PEARLS;9996;2;9995;23;;;10002;3;10004;2;10005;23;9999.0;352.0
-1;43100;BANANAS;4886;25;;;;;4890;3;4892;25;;;4888.0;1199.9922
-1;43200;BANANAS;4886;28;;;;;4892;1;4893;27;;;4889.0;1205.9766
-1;43200;PEARLS;9996;1;9995;27;;;10000;1;10004;1;10005;27;9998.0;352.0
-1;43300;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;352.0
-1;43300;BANANAS;4887;20;;;;;4894;20;;;;;4890.5;1198.2656
-1;43400;PEARLS;9996;2;9995;27;;;10002;8;10004;2;10005;27;9999.0;352.0
-1;43400;BANANAS;4887;28;;;;;4892;8;4893;2;4894;27;4889.5;1200.1641
-1;43500;PEARLS;9996;1;9995;23;;;10002;10;10004;1;10005;23;9999.0;352.0
-1;43500;BANANAS;4887;24;;;;;4891;10;4893;24;;;4889.0;1196.0312
-1;43600;BANANAS;4886;21;;;;;4891;1;4893;21;;;4888.5;1189.4922
-1;43600;PEARLS;9995;21;;;;;10002;1;10005;21;;;9998.5;352.0
-1;43700;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;352.0
-1;43700;BANANAS;4885;28;;;;;4892;28;;;;;4888.5;1189.9297
-1;43800;PEARLS;9995;25;;;;;9998;1;10005;25;;;9996.5;352.0
-1;43800;BANANAS;4886;25;;;;;4893;25;;;;;4889.5;1177.0312
-1;43900;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;354.0
-1;43900;BANANAS;4886;28;;;;;4893;28;;;;;4889.5;1179.6172
-1;44000;BANANAS;4887;1;4886;25;;;4889;6;4893;26;;;4888.0;1175.2734
-1;44000;PEARLS;10002;4;9996;1;9995;25;10004;1;10005;25;;;10003.0;354.0
-1;44100;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;362.0
-1;44100;BANANAS;4886;30;;;;;4887;1;4893;30;;;4886.5;1171.0312
-1;44200;PEARLS;9998;4;9996;2;9995;20;10004;2;10005;20;;;10001.0;362.0
-1;44200;BANANAS;4887;6;4886;20;;;4893;22;;;;;4890.0;1171.0859
-1;44300;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;362.0
-1;44300;BANANAS;4887;25;;;;;4894;25;;;;;4890.5;1183.9453
-1;44400;BANANAS;4887;30;;;;;4893;1;4894;29;;;4890.0;1182.0625
-1;44400;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;362.0
-1;44500;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;362.0
-1;44500;BANANAS;4886;27;;;;;4893;27;;;;;4889.5;1186.1328
-1;44600;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;362.0
-1;44600;BANANAS;4886;23;;;;;4893;23;;;;;4889.5;1181.2578
-1;44700;PEARLS;9996;1;9995;23;;;10002;9;10004;1;10005;23;9999.0;362.0
-1;44700;BANANAS;4886;24;;;;;4891;9;4893;24;;;4888.5;1172.4219
-1;44800;BANANAS;4887;24;;;;;4892;10;4893;2;4894;22;4889.5;1170.1875
-1;44800;PEARLS;9996;2;9995;22;;;10002;10;10004;2;10005;22;9999.0;362.0
-1;44900;PEARLS;9995;26;;;;;10002;6;10005;26;;;9998.5;362.0
-1;44900;BANANAS;4887;26;;;;;4892;6;4894;26;;;4889.5;1175.7891
-1;45000;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;362.0
-1;45000;BANANAS;4887;27;;;;;4894;27;;;;;4890.5;1178.5859
-1;45100;PEARLS;9996;2;9995;25;;;9998;1;10004;2;10005;25;9997.0;362.0
-1;45100;BANANAS;4887;27;;;;;4894;27;;;;;4890.5;1176.5703
-1;45200;BANANAS;4888;27;;;;;4895;27;;;;;4891.5;1187.3906
-1;45200;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;364.0
-1;45300;BANANAS;4888;28;;;;;4894;1;4895;28;;;4891.0;1187.3516
-1;45300;PEARLS;9996;1;9995;28;;;9998;1;10004;1;10005;28;9997.0;364.0
-1;45400;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;366.0
-1;45400;BANANAS;4888;28;;;;;4894;28;;;;;4891.0;1199.6484
-1;45500;BANANAS;4888;24;;;;;4895;24;;;;;4891.5;1193.5156
-1;45500;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;366.0
-1;45600;BANANAS;4894;1;4889;1;4888;24;4895;25;;;;;4894.5;1193.0469
-1;45600;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;366.0
-1;45700;PEARLS;10002;4;9995;30;;;10005;30;;;;;10003.5;366.0
-1;45700;BANANAS;4888;30;;;;;4895;30;;;;;4891.5;1135.6094
-1;45800;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;374.0
-1;45800;BANANAS;4890;2;4889;24;;;4896;26;;;;;4893.0;1135.3672
-1;45900;PEARLS;9996;1;9995;21;;;10002;1;10004;1;10005;21;9999.0;374.0
-1;45900;BANANAS;4890;22;;;;;4895;1;4897;22;;;4892.5;1138.1094
-1;46000;BANANAS;4890;27;;;;;4897;27;;;;;4893.5;1140.6094
-1;46000;PEARLS;9996;2;9995;25;;;9998;5;10004;2;10005;25;9997.0;374.0
-1;46100;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;384.0
-1;46100;BANANAS;4891;26;;;;;4897;2;4898;25;;;4894.0;1134.6094
-1;46200;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;384.0
-1;46200;BANANAS;4890;28;;;;;4892;2;4897;28;;;4891.0;1124.0234
-1;46300;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;384.0
-1;46300;BANANAS;4896;1;4890;23;;;4897;23;;;;;4896.5;1174.7422
-1;46400;BANANAS;4890;26;;;;;4897;26;;;;;4893.5;1118.4844
-1;46400;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;384.0
-1;46500;PEARLS;9996;2;9995;23;;;10002;5;10004;2;10005;23;9999.0;384.0
-1;46500;BANANAS;4890;25;;;;;4891;1;4895;5;4897;25;4890.5;1117.2656
-1;46600;PEARLS;9996;2;9995;21;;;10002;2;10004;2;10005;21;9999.0;384.0
-1;46600;BANANAS;4893;4;4890;23;;;4895;2;4897;23;;;4894.0;1175.2969
-1;46700;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;384.0
-1;46700;BANANAS;4889;23;;;;;4896;23;;;;;4892.5;954.3906
-1;46800;BANANAS;4891;5;4890;23;;;4896;1;4897;22;;;4893.5;959.71875
-1;46800;PEARLS;9998;4;9996;1;9995;22;10004;1;10005;22;;;10001.0;384.0
-1;46900;BANANAS;4895;1;4890;2;4889;26;4896;28;;;;;4895.5;956.85156
-1;46900;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;384.0
-1;47000;PEARLS;9995;20;;;;;10002;8;10005;20;;;9998.5;384.0
-1;47000;BANANAS;4889;20;;;;;4894;8;4896;20;;;4891.5;894.6953
-1;47100;BANANAS;4890;4;4889;24;;;4896;24;;;;;4893.0;902.2656
-1;47100;PEARLS;9998;5;9995;24;;;10005;24;;;;;10001.5;384.0
-1;47200;BANANAS;4895;1;4889;29;;;4896;29;;;;;4895.5;907.5703
-1;47200;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;384.0
-1;47300;BANANAS;4890;24;;;;;4896;24;;;;;4893.0;852.72656
-1;47300;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;384.0
-1;47400;PEARLS;9996;2;9995;24;;;10002;5;10004;2;10005;24;9999.0;384.0
-1;47400;BANANAS;4890;26;;;;;4894;5;4896;26;;;4892.0;857.6719
-1;47500;BANANAS;4890;28;;;;;4896;28;;;;;4893.0;842.08594
-1;47500;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;384.0
-1;47600;BANANAS;4889;21;;;;;4896;21;;;;;4892.5;839.47656
-1;47600;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;384.0
-1;47700;BANANAS;4890;24;;;;;4896;1;4897;23;;;4893.0;829.34375
-1;47700;PEARLS;9996;1;9995;23;;;9998;1;10004;1;10005;23;9997.0;384.0
-1;47800;PEARLS;9995;22;;;;;9998;1;10002;8;10005;22;9996.5;386.0
-1;47800;BANANAS;4890;22;;;;;4895;8;4897;22;;;4892.5;829.4531
-1;47900;BANANAS;4891;1;4890;21;;;4897;21;;;;;4894.0;827.9297
-1;47900;PEARLS;9998;1;9995;21;;;10005;21;;;;;10001.5;388.0
-1;48000;BANANAS;4891;3;4890;29;;;4897;29;;;;;4894.0;827.15625
-1;48000;PEARLS;9998;3;9996;2;9995;27;10004;2;10005;27;;;10001.0;388.0
-1;48100;BANANAS;4890;29;;;;;4897;29;;;;;4893.5;826.4844
-1;48100;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;388.0
-1;48200;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;388.0
-1;48200;BANANAS;4890;26;;;;;4897;26;;;;;4893.5;823.3281
-1;48300;BANANAS;4895;1;4890;29;;;4897;29;;;;;4896.0;821.7969
-1;48300;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;388.0
-1;48400;BANANAS;4895;1;4889;22;;;4896;22;;;;;4895.5;766.08203
-1;48400;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;388.0
-1;48500;BANANAS;4889;25;;;;;4896;25;;;;;4892.5;716.14844
-1;48500;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;388.0
-1;48600;PEARLS;9996;2;9995;20;;;10002;4;10004;2;10005;20;9999.0;388.0
-1;48600;BANANAS;4889;22;;;;;4894;4;4896;22;;;4891.5;716.0469
-1;48700;BANANAS;4889;21;;;;;4896;21;;;;;4892.5;710.25
-1;48700;PEARLS;10002;2;9995;21;;;10005;21;;;;;10003.5;388.0
-1;48800;BANANAS;4891;10;4890;31;;;4896;31;;;;;4893.5;718.41797
-1;48800;PEARLS;9998;10;9996;2;9995;29;10004;2;10005;29;;;10001.0;392.0
-1;48900;BANANAS;4891;2;4890;25;;;4896;1;4897;24;;;4893.5;712.10156
-1;48900;PEARLS;9998;3;9996;1;9995;24;10004;1;10005;24;;;10001.0;392.0
-1;49000;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;392.0
-1;49000;BANANAS;4890;29;;;;;4897;29;;;;;4893.5;709.2344
-1;49100;BANANAS;4891;3;4890;26;;;4897;26;;;;;4894.0;702.78906
-1;49100;PEARLS;9998;3;9995;26;;;10005;26;;;;;10001.5;392.0
-1;49200;BANANAS;4890;25;;;;;4897;25;;;;;4893.5;691.8125
-1;49200;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;392.0
-1;49300;BANANAS;4896;1;4891;29;;;4897;29;;;;;4896.5;690.26953
-1;49300;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;392.0
-1;49400;PEARLS;9998;5;9996;1;9995;21;10004;1;10005;21;;;10001.0;392.0
-1;49400;BANANAS;4897;1;4892;5;4891;22;4898;22;;;;;4897.5;648.1289
-1;49500;BANANAS;4891;23;;;;;4897;23;;;;;4894.0;606.02734
-1;49500;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;392.0
-1;49600;BANANAS;4890;22;;;;;4897;22;;;;;4893.5;604.39844
-1;49600;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;392.0
-1;49700;BANANAS;4891;2;4890;22;;;4895;9;4897;24;;;4893.0;609.1289
-1;49700;PEARLS;9996;2;9995;22;;;10002;8;10004;2;10005;22;9999.0;392.0
-1;49800;BANANAS;4890;22;;;;;4897;22;;;;;4893.5;610.3164
-1;49800;PEARLS;9996;1;9995;21;;;9998;1;10004;1;10005;21;9997.0;392.0
-1;49900;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;394.0
-1;49900;BANANAS;4890;22;;;;;4895;1;4896;2;4897;20;4892.5;608.9922
-1;50000;BANANAS;4892;1;4889;30;;;4896;30;;;;;4894.0;603.0625
-1;50000;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;394.0
-1;50100;BANANAS;4889;32;;;;;4896;32;;;;;4892.5;607.9219
-1;50100;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;394.0
-1;50200;PEARLS;9998;1;9996;2;9995;23;10004;2;10005;23;;;10001.0;394.0
-1;50200;BANANAS;4891;1;4890;25;;;4896;25;;;;;4893.5;614.15234
-1;50300;PEARLS;9996;1;9995;25;;;10002;5;10004;1;10005;25;9999.0;394.0
-1;50300;BANANAS;4890;26;;;;;4895;6;4896;1;4897;25;4892.5;616.47656
-1;50400;PEARLS;10002;4;9996;1;9995;29;10004;1;10005;29;;;10003.0;394.0
-1;50400;BANANAS;4890;30;;;;;4897;30;;;;;4893.5;614.40234
-1;50500;BANANAS;4890;29;;;;;4897;29;;;;;4893.5;616.53906
-1;50500;PEARLS;10002;4;9996;1;9995;28;10004;1;10005;28;;;10003.0;402.0
-1;50600;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;410.0
-1;50600;BANANAS;4895;1;4890;24;;;4896;1;4897;23;;;4895.5;617.5664
-1;50700;PEARLS;9995;25;;;;;10002;3;10005;25;;;9998.5;410.0
-1;50700;BANANAS;4890;25;;;;;4891;1;4895;3;4897;25;4890.5;566.28516
-1;50800;PEARLS;9995;24;;;;;9998;1;10002;6;10005;24;9996.5;410.0
-1;50800;BANANAS;4890;24;;;;;4895;6;4897;24;;;4892.5;619.51953
-1;50900;BANANAS;4890;27;;;;;4897;27;;;;;4893.5;617.3594
-1;50900;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;412.0
-1;51000;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;412.0
-1;51000;BANANAS;4890;24;;;;;4896;2;4897;22;;;4893.0;620.6133
-1;51100;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;412.0
-1;51100;BANANAS;4891;27;;;;;4897;27;;;;;4894.0;617.0781
-1;51200;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;412.0
-1;51200;BANANAS;4890;32;;;;;4897;32;;;;;4893.5;609.08203
-1;51300;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;412.0
-1;51300;BANANAS;4891;25;;;;;4897;25;;;;;4894.0;610.9531
-1;51400;BANANAS;4891;23;;;;;4897;23;;;;;4894.0;611.34766
-1;51400;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;412.0
-1;51500;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;412.0
-1;51500;BANANAS;4891;22;;;;;4897;2;4898;20;;;4894.0;614.72656
-1;51600;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;412.0
-1;51600;BANANAS;4891;31;;;;;4897;2;4898;29;;;4894.0;612.8047
-1;51700;PEARLS;9996;2;9995;30;;;10002;5;10004;2;10005;30;9999.0;412.0
-1;51700;BANANAS;4891;32;;;;;4896;5;4897;2;4898;30;4893.5;613.7383
-1;51800;BANANAS;4891;26;;;;;4898;26;;;;;4894.5;618.25
-1;51800;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;412.0
-1;51900;PEARLS;9996;1;9995;26;;;10002;6;10004;1;10005;26;9999.0;412.0
-1;51900;BANANAS;4892;1;4891;26;;;4896;6;4898;27;;;4894.0;616.2539
-1;52000;PEARLS;10000;3;9996;1;9995;23;10004;1;10005;23;;;10002.0;412.0
-1;52000;BANANAS;4891;24;;;;;4897;1;4898;23;;;4894.0;611.98047
-1;52100;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;412.0
-1;52100;BANANAS;4891;30;;;;;4898;30;;;;;4894.5;609.28516
-1;52200;BANANAS;4891;28;;;;;4896;3;4898;28;;;4893.5;613.7969
-1;52200;PEARLS;9995;28;;;;;10002;3;10005;28;;;9998.5;412.0
-1;52300;PEARLS;9995;21;;;;;10002;3;10005;21;;;9998.5;412.0
-1;52300;BANANAS;4892;21;;;;;4897;2;4899;21;;;4894.5;610.46094
-1;52400;PEARLS;10000;6;9996;2;9995;22;10004;2;10005;22;;;10002.0;412.0
-1;52400;BANANAS;4892;2;4891;22;;;4898;24;;;;;4895.0;610.3906
-1;52500;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;412.0
-1;52500;BANANAS;4891;31;;;;;4898;31;;;;;4894.5;610.03125
-1;52600;BANANAS;4891;24;;;;;4897;1;4898;23;;;4894.0;612.3203
-1;52600;PEARLS;9996;1;9995;23;;;9998;2;10004;1;10005;23;9997.0;412.0
-1;52700;PEARLS;9995;29;;;;;9998;1;10005;29;;;9996.5;416.0
-1;52700;BANANAS;4891;29;;;;;4897;29;;;;;4894.0;612.54297
-1;52800;PEARLS;9995;24;;;;;9998;1;10005;24;;;9996.5;418.0
-1;52800;BANANAS;4891;24;;;;;4897;24;;;;;4894.0;615.1328
-1;52900;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;420.0
-1;52900;BANANAS;4891;1;4890;30;;;4897;31;;;;;4894.0;611.52344
-1;53000;BANANAS;4891;28;;;;;4898;28;;;;;4894.5;618.2422
-1;53000;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;420.0
-1;53100;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;420.0
-1;53100;BANANAS;4892;31;;;;;4898;31;;;;;4895.0;633.7344
-1;53200;PEARLS;9996;1;9995;30;;;9998;1;10004;1;10005;30;9997.0;420.0
-1;53200;BANANAS;4892;31;;;;;4898;1;4899;30;;;4895.0;634.65625
-1;53300;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;422.0
-1;53300;BANANAS;4892;24;;;;;4899;24;;;;;4895.5;633.89453
-1;53400;BANANAS;4892;23;;;;;4893;1;4899;23;;;4892.5;628.10156
-1;53400;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;422.0
-1;53500;PEARLS;9996;1;9995;25;;;10002;8;10004;1;10005;25;9999.0;422.0
-1;53500;BANANAS;4892;26;;;;;4897;8;4899;26;;;4894.5;685.54297
-1;53600;PEARLS;9998;2;9995;23;;;10005;23;;;;;10001.5;422.0
-1;53600;BANANAS;4893;1;4892;23;;;4899;23;;;;;4896.0;681.33594
-1;53700;PEARLS;9996;2;9995;25;;;10002;10;10004;2;10005;25;9999.0;422.0
-1;53700;BANANAS;4892;27;;;;;4897;10;4898;2;4899;25;4894.5;685.53125
-1;53800;BANANAS;4892;25;;;;;4897;6;4898;2;4899;23;4894.5;692.52344
-1;53800;PEARLS;9996;2;9995;23;;;9998;13;10002;6;10004;2;9997.0;422.0
-1;53900;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;436.0
-1;53900;BANANAS;4897;1;4896;4;4891;28;4898;28;;;;;4897.5;697.3828
-1;54000;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;436.0
-1;54000;BANANAS;4891;22;;;;;4898;22;;;;;4894.5;653.6719
-1;54100;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;436.0
-1;54100;BANANAS;4892;23;;;;;4899;23;;;;;4895.5;648.7539
-1;54200;BANANAS;4892;1;4891;20;;;4898;21;;;;;4895.0;642.1289
-1;54200;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;436.0
-1;54300;BANANAS;4892;1;4891;25;;;4898;25;;;;;4895.0;647.78125
-1;54300;PEARLS;9998;1;9995;25;;;10005;25;;;;;10001.5;436.0
-1;54400;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;436.0
-1;54400;BANANAS;4892;23;;;;;4898;2;4899;22;;;4895.0;648.39453
-1;54500;BANANAS;4892;28;;;;;4897;9;4899;29;;;4894.5;649.8125
-1;54500;PEARLS;9995;29;;;;;10002;9;10005;29;;;9998.5;436.0
-1;54600;BANANAS;4893;4;4892;28;;;4899;28;;;;;4896.0;646.5586
-1;54600;PEARLS;9998;4;9996;2;9995;26;10004;2;10005;26;;;10001.0;436.0
-1;54700;PEARLS;9998;2;9995;21;;;10005;21;;;;;10001.5;436.0
-1;54700;BANANAS;4894;3;4893;21;;;4900;21;;;;;4897.0;643.10547
-1;54800;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;436.0
-1;54800;BANANAS;4893;24;;;;;4899;1;4900;23;;;4896.0;481.84766
-1;54900;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;436.0
-1;54900;BANANAS;4893;29;;;;;4899;1;4900;28;;;4896.0;477.0703
-1;55000;BANANAS;4893;27;;;;;4900;27;;;;;4896.5;479.16797
-1;55000;PEARLS;9995;27;;;;;9998;5;10005;27;;;9996.5;436.0
-1;55100;PEARLS;10002;9;9996;2;9995;29;10004;2;10005;29;;;10003.0;436.0
-1;55100;BANANAS;4894;2;4893;29;;;4900;31;;;;;4897.0;481.89453
-1;55200;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;454.0
-1;55200;BANANAS;4894;25;;;;;4900;25;;;;;4897.0;378.0039
-1;55300;PEARLS;9996;1;9995;24;;;10002;7;10004;1;10005;24;9999.0;454.0
-1;55300;BANANAS;4894;25;;;;;4899;7;4901;25;;;4896.5;-943.75
-1;55400;BANANAS;4895;1;4894;22;;;4901;23;;;;;4898.0;-940.5469
-1;55400;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;454.0
-1;55500;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;454.0
-1;55500;BANANAS;4898;2;4894;26;;;4901;26;;;;;4899.5;-925.125
-1;55600;PEARLS;9998;7;9996;1;9995;27;10004;1;10005;27;;;10001.0;454.0
-1;55600;BANANAS;4895;7;4894;28;;;4900;1;4901;27;;;4897.5;-918.28125
-1;55700;BANANAS;4893;21;;;;;4898;7;4900;21;;;4895.5;-927.5156
-1;55700;PEARLS;9995;21;;;;;10002;7;10005;21;;;9998.5;454.0
-1;55800;BANANAS;4894;23;;;;;4900;2;4901;21;;;4897.0;-935.21875
-1;55800;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;454.0
-1;55900;BANANAS;4894;24;;;;;4901;24;;;;;4897.5;-931.09375
-1;55900;PEARLS;9995;24;;;;;9998;11;10005;24;;;9996.5;454.0
-1;56000;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;472.0
-1;56000;BANANAS;4895;22;;;;;4901;22;;;;;4898.0;-931.15625
-1;56100;BANANAS;4894;30;;;;;4901;30;;;;;4897.5;-938.84375
-1;56100;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;472.0
-1;56200;BANANAS;4894;28;;;;;4900;2;4901;26;;;4897.0;-939.2031
-1;56200;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;472.0
-1;56300;BANANAS;4894;23;;;;;4899;8;4901;23;;;4896.5;-932.3047
-1;56300;PEARLS;9995;23;;;;;10002;8;10005;23;;;9998.5;472.0
-1;56400;PEARLS;9998;6;9995;23;;;10005;23;;;;;10001.5;472.0
-1;56400;BANANAS;4895;6;4894;23;;;4901;23;;;;;4898.0;-926.9219
-1;56500;BANANAS;4894;25;;;;;4901;25;;;;;4897.5;-929.28906
-1;56500;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;472.0
-1;56600;BANANAS;4894;27;;;;;4901;27;;;;;4897.5;-924.4219
-1;56600;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;472.0
-1;56700;BANANAS;4894;24;;;;;4901;25;;;;;4897.5;-929.28906
-1;56700;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;472.0
-1;56800;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;472.0
-1;56800;BANANAS;4894;23;;;;;4900;24;;;;;4897.0;-926.90625
-1;56900;BANANAS;4895;5;4894;20;;;4901;20;;;;;4898.0;-929.8281
-1;56900;PEARLS;9998;5;9995;20;;;10005;20;;;;;10001.5;472.0
-1;57000;BANANAS;4893;25;;;;;4900;25;;;;;4896.5;-925.3203
-1;57000;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;472.0
-1;57100;BANANAS;4894;2;4893;25;;;4900;27;;;;;4897.0;-926.6406
-1;57100;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;472.0
-1;57200;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;472.0
-1;57200;BANANAS;4893;26;;;;;4896;2;4900;26;;;4894.5;-930.25
-1;57300;BANANAS;4893;25;;;;;4900;25;;;;;4896.5;-935.0469
-1;57300;PEARLS;10002;1;9995;25;;;10005;25;;;;;10003.5;472.0
-1;57400;BANANAS;4893;27;;;;;4898;2;4899;2;4900;26;4895.5;-941.1406
-1;57400;PEARLS;9996;2;9995;26;;;10002;2;10004;2;10005;26;9999.0;474.0
-1;57500;BANANAS;4892;31;;;;;4897;1;4899;31;;;4894.5;-958.6719
-1;57500;PEARLS;9996;1;9995;30;;;10002;1;10004;1;10005;30;9999.0;474.0
-1;57600;PEARLS;9995;29;;;;;9998;1;10005;29;;;9996.5;474.0
-1;57600;BANANAS;4892;29;;;;;4899;29;;;;;4895.5;-962.64844
-1;57700;BANANAS;4892;30;;;;;4897;2;4899;30;;;4894.5;-961.28906
-1;57700;PEARLS;9996;2;9995;28;;;10002;2;10004;2;10005;28;9999.0;476.0
-1;57800;BANANAS;4892;28;;;;;4899;28;;;;;4895.5;-963.3906
-1;57800;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;476.0
-1;57900;BANANAS;4893;32;;;;;4899;2;4900;30;;;4896.0;-949.78125
-1;57900;PEARLS;10002;1;9996;2;9995;30;10004;2;10005;30;;;10003.0;476.0
-1;58000;PEARLS;9998;7;9995;23;;;10005;23;;;;;10001.5;478.0
-1;58000;BANANAS;4893;6;4892;23;;;4899;23;;;;;4896.0;-946.83594
-1;58100;BANANAS;4893;23;;;;;4899;1;4900;23;;;4896.0;-941.3281
-1;58100;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;478.0
-1;58200;BANANAS;4893;26;;;;;4899;2;4900;24;;;4896.0;-949.375
-1;58200;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;478.0
-1;58300;BANANAS;4893;23;;;;;4900;23;;;;;4896.5;-950.9453
-1;58300;PEARLS;9996;2;9995;21;;;9998;1;10004;2;10005;21;9997.0;478.0
-1;58400;PEARLS;9995;21;;;;;10000;4;10005;21;;;9997.5;480.0
-1;58400;BANANAS;4893;21;;;;;4900;21;;;;;4896.5;-961.96875
-1;58500;BANANAS;4894;1;4893;29;;;4900;30;;;;;4897.0;-964.75
-1;58500;PEARLS;9996;1;9995;29;;;9998;1;10004;1;10005;29;9997.0;480.0
-1;58600;BANANAS;4894;2;4893;29;;;4899;2;4900;27;;;4896.5;-959.9531
-1;58600;PEARLS;9998;2;9996;2;9995;27;10004;2;10005;27;;;10001.0;480.0
-1;58700;BANANAS;4893;1;4892;24;;;4899;25;;;;;4896.0;-961.6406
-1;58700;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;480.0
-1;58800;BANANAS;4894;5;4893;24;;;4900;24;;;;;4897.0;-955.5469
-1;58800;PEARLS;9998;4;9996;2;9995;22;10004;2;10005;22;;;10001.0;480.0
-1;58900;PEARLS;9995;22;;;;;9998;1;10005;22;;;9996.5;480.0
