day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;41900;BANANAS;4949;4;4948;30;;;4955;30;;;;;4952.0;483.11328
-1;41900;PEARLS;9998;4;9996;2;9995;28;10004;2;10005;28;;;10001.0;357.0
-1;42000;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;357.0
-1;42000;BANANAS;4948;30;;;;;4955;30;;;;;4951.5;482.1504
-1;42100;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;357.0
-1;42100;BANANAS;4948;24;;;;;4955;24;;;;;4951.5;481.8711
-1;42200;PEARLS;9995;26;;;;;10002;4;10005;26;;;9998.5;357.0
-1;42200;BANANAS;4948;26;;;;;4953;4;4955;26;;;4950.5;481.48633
-1;42300;BANANAS;4953;1;4948;24;;;4955;24;;;;;4954.0;487.4961
-1;42300;PEARLS;10000;4;9995;24;;;10005;24;;;;;10002.5;361.0
-1;42400;BANANAS;4948;25;;;;;4954;1;4955;24;;;4951.0;492.40234
-1;42400;PEARLS;9996;1;9995;24;;;9998;5;10004;1;10005;24;9997.0;363.0
-1;42500;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;363.0
-1;42500;BANANAS;4948;23;;;;;4954;2;4955;22;;;4951.0;492.5625
-1;42600;PEARLS;9995;25;;;;;10002;10;10005;25;;;9998.5;363.0
-1;42600;BANANAS;4947;25;;;;;4952;10;4954;25;;;4949.5;499.29004
-1;42700;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;363.0
-1;42700;BANANAS;4947;21;;;;;4954;22;;;;;4950.5;500.23145
-1;42800;BANANAS;4947;23;;;;;4954;23;;;;;4950.5;500.7666
-1;42800;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;363.0
-1;42900;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;363.0
-1;42900;BANANAS;4946;22;;;;;4953;22;;;;;4949.5;501.24805
-1;43000;PEARLS;10002;7;9996;1;9995;24;10004;1;10005;24;;;10003.0;363.0
-1;43000;BANANAS;4946;25;;;;;4953;25;;;;;4949.5;502.40137
-1;43100;PEARLS;9996;2;9995;23;;;10002;3;10004;2;10005;23;9999.0;377.0
-1;43100;BANANAS;4946;25;;;;;4951;3;4952;2;4953;23;4948.5;502.50098
-1;43200;BANANAS;4946;28;;;;;4953;28;;;;;4949.5;501.90234
-1;43200;PEARLS;9996;1;9995;27;;;10000;1;10004;1;10005;27;9998.0;377.0
-1;43300;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;377.0
-1;43300;BANANAS;4946;20;;;;;4953;20;;;;;4949.5;502.67383
-1;43400;PEARLS;9996;2;9995;27;;;10002;8;10004;2;10005;27;9999.0;377.0
-1;43400;BANANAS;4946;28;;;;;4951;8;4952;2;4953;27;4948.5;502.4834
-1;43500;PEARLS;9996;1;9995;23;;;10002;10;10004;1;10005;23;9999.0;377.0
-1;43500;BANANAS;4946;24;;;;;4951;10;4952;1;4953;23;4948.5;502.89648
-1;43600;BANANAS;4945;21;;;;;4950;1;4952;21;;;4947.5;503.55078
-1;43600;PEARLS;9995;21;;;;;10002;1;10005;21;;;9998.5;377.0
-1;43700;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;377.0
-1;43700;BANANAS;4946;2;4945;26;;;4952;28;;;;;4949.0;503.50684
-1;43800;PEARLS;9995;25;;;;;9998;1;10005;25;;;9996.5;377.0
-1;43800;BANANAS;4945;25;;;;;4952;25;;;;;4948.5;504.79688
-1;43900;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;377.0
-1;43900;BANANAS;4945;28;;;;;4952;28;;;;;4948.5;504.5381
-1;44000;BANANAS;4945;26;;;;;4948;6;4951;26;;;4946.5;504.97266
-1;44000;PEARLS;10002;4;9996;1;9995;25;10004;1;10005;25;;;10003.0;377.0
-1;44100;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;377.0
-1;44100;BANANAS;4945;1;4944;28;;;4951;30;;;;;4948.0;505.39648
-1;44200;PEARLS;9998;4;9996;2;9995;20;10004;2;10005;20;;;10001.0;381.0
-1;44200;BANANAS;4945;6;4944;20;;;4951;22;;;;;4948.0;511.0
-1;44300;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;381.0
-1;44300;BANANAS;4945;25;;;;;4952;25;;;;;4948.5;511.0
-1;44400;BANANAS;4945;30;;;;;4952;30;;;;;4948.5;511.0
-1;44400;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;381.0
-1;44500;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;381.0
-1;44500;BANANAS;4945;27;;;;;4952;27;;;;;4948.5;511.0
-1;44600;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;383.0
-1;44600;BANANAS;4945;23;;;;;4952;23;;;;;4948.5;513.313
-1;44700;PEARLS;9996;1;9995;23;;;10002;9;10004;1;10005;23;9999.0;383.0
-1;44700;BANANAS;4945;1;4944;23;;;4949;9;4951;24;;;4947.0;512.8711
-1;44800;BANANAS;4945;2;4944;22;;;4949;10;4951;24;;;4947.0;515.51855
-1;44800;PEARLS;9996;2;9995;22;;;10002;10;10004;2;10005;22;9999.0;385.0
-1;44900;PEARLS;9995;26;;;;;10002;6;10005;26;;;9998.5;385.0
-1;44900;BANANAS;4945;26;;;;;4950;6;4952;26;;;4947.5;516.0791
-1;45000;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;385.0
-1;45000;BANANAS;4945;27;;;;;4951;1;4952;26;;;4948.0;516.3584
-1;45100;PEARLS;9996;2;9995;25;;;9998;1;10004;2;10005;25;9997.0;385.0
-1;45100;BANANAS;4945;27;;;;;4951;2;4952;25;;;4948.0;516.1572
-1;45200;BANANAS;4945;27;;;;;4952;27;;;;;4948.5;517.23926
-1;45200;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;385.0
-1;45300;BANANAS;4945;29;;;;;4946;1;4952;29;;;4945.5;517.23535
-1;45300;PEARLS;9996;1;9995;28;;;9998;1;10004;1;10005;28;9997.0;385.0
-1;45400;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;385.0
-1;45400;BANANAS;4946;28;;;;;4952;1;4953;27;;;4949.0;521.69727
-1;45500;BANANAS;4946;1;4945;23;;;4952;24;;;;;4949.0;520.77734
-1;45500;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;385.0
-1;45600;BANANAS;4951;1;4946;1;4945;24;4952;25;;;;;4951.5;520.70703
-1;45600;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;385.0
-1;45700;PEARLS;10002;4;9995;30;;;10005;30;;;;;10003.5;385.0
-1;45700;BANANAS;4945;30;;;;;4952;30;;;;;4948.5;522.5381
-1;45800;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;393.0
-1;45800;BANANAS;4946;2;4945;24;;;4952;26;;;;;4949.0;522.5127
-1;45900;PEARLS;9996;1;9995;21;;;10002;1;10004;1;10005;21;9999.0;393.0
-1;45900;BANANAS;4946;1;4945;21;;;4950;1;4952;22;;;4948.0;522.8008
-1;46000;BANANAS;4946;27;;;;;4952;2;4953;25;;;4949.0;523.06445
-1;46000;PEARLS;9996;2;9995;25;;;9998;5;10004;2;10005;25;9997.0;393.0
-1;46100;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;402.0
-1;46100;BANANAS;4945;27;;;;;4946;1;4952;27;;;4945.5;522.4326
-1;46200;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;402.0
-1;46200;BANANAS;4945;28;;;;;4946;2;4952;28;;;4945.5;523.47754
-1;46300;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;402.0
-1;46300;BANANAS;4950;1;4945;1;4944;22;4951;23;;;;;4950.5;526.43555
-1;46400;BANANAS;4944;26;;;;;4951;26;;;;;4947.5;527.6289
-1;46400;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;402.0
-1;46500;PEARLS;9996;2;9995;23;;;10002;5;10004;2;10005;23;9999.0;402.0
-1;46500;BANANAS;4944;25;;;;;4945;1;4949;5;4951;25;4944.5;527.3711
-1;46600;PEARLS;9996;2;9995;21;;;10002;2;10004;2;10005;21;9999.0;402.0
-1;46600;BANANAS;4947;4;4944;23;;;4949;2;4951;23;;;4948.0;530.3242
-1;46700;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;402.0
-1;46700;BANANAS;4944;23;;;;;4951;23;;;;;4947.5;529.6211
-1;46800;BANANAS;4945;6;4944;22;;;4951;23;;;;;4948.0;531.2871
-1;46800;PEARLS;9998;4;9996;1;9995;22;10004;1;10005;22;;;10001.0;402.0
-1;46900;BANANAS;4950;1;4944;28;;;4951;28;;;;;4950.5;530.3906
-1;46900;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;402.0
-1;47000;PEARLS;9995;20;;;;;10002;8;10005;20;;;9998.5;402.0
-1;47000;BANANAS;4944;20;;;;;4949;8;4951;20;;;4946.5;530.18555
-1;47100;BANANAS;4945;4;4944;24;;;4951;24;;;;;4948.0;537.3086
-1;47100;PEARLS;9998;5;9995;24;;;10005;24;;;;;10001.5;406.0
-1;47200;BANANAS;4950;1;4944;29;;;4951;29;;;;;4950.5;539.4297
-1;47200;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;406.0
-1;47300;BANANAS;4944;24;;;;;4951;24;;;;;4947.5;540.8301
-1;47300;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;406.0
-1;47400;PEARLS;9996;2;9995;24;;;10002;5;10004;2;10005;24;9999.0;406.0
-1;47400;BANANAS;4945;26;;;;;4950;5;4951;2;4952;24;4947.5;542.59766
-1;47500;BANANAS;4944;28;;;;;4950;28;;;;;4947.0;537.03125
-1;47500;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;406.0
-1;47600;BANANAS;4943;21;;;;;4950;21;;;;;4946.5;536.0996
-1;47600;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;406.0
-1;47700;BANANAS;4943;24;;;;;4949;1;4950;23;;;4946.0;536.6719
-1;47700;PEARLS;9996;1;9995;23;;;9998;1;10004;1;10005;23;9997.0;410.0
-1;47800;PEARLS;9995;22;;;;;9998;1;10002;8;10005;22;9996.5;410.0
-1;47800;BANANAS;4943;22;;;;;4948;8;4950;22;;;4945.5;536.72656
-1;47900;BANANAS;4944;1;4943;21;;;4949;21;;;;;4946.5;535.96484
-1;47900;PEARLS;9998;1;9995;21;;;10005;21;;;;;10001.5;412.0
-1;48000;BANANAS;4943;5;4942;27;;;4949;29;;;;;4946.0;535.5781
-1;48000;PEARLS;9998;3;9996;2;9995;27;10004;2;10005;27;;;10001.0;412.0
-1;48100;BANANAS;4942;29;;;;;4949;29;;;;;4945.5;535.2422
-1;48100;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;412.0
-1;48200;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;412.0
-1;48200;BANANAS;4942;26;;;;;4949;26;;;;;4945.5;533.66406
-1;48300;BANANAS;4948;1;4942;29;;;4949;29;;;;;4948.5;532.89844
-1;48300;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;412.0
-1;48400;BANANAS;4947;1;4942;22;;;4949;22;;;;;4948.0;532.96094
-1;48400;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;412.0
-1;48500;BANANAS;4942;25;;;;;4949;25;;;;;4945.5;534.8965
-1;48500;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;412.0
-1;48600;PEARLS;9996;2;9995;20;;;10002;4;10004;2;10005;20;9999.0;412.0
-1;48600;BANANAS;4942;22;;;;;4947;4;4948;2;4949;20;4944.5;534.85156
-1;48700;BANANAS;4941;21;;;;;4948;21;;;;;4944.5;532.4375
-1;48700;PEARLS;10002;2;9995;21;;;10005;21;;;;;10003.5;412.0
-1;48800;BANANAS;4943;10;4942;31;;;4949;31;;;;;4946.0;535.83984
-1;48800;PEARLS;9998;10;9996;2;9995;29;10004;2;10005;29;;;10001.0;416.0
-1;48900;BANANAS;4942;3;4941;24;;;4948;25;;;;;4945.0;533.209
-1;48900;PEARLS;9998;3;9996;1;9995;24;10004;1;10005;24;;;10001.0;416.0
-1;49000;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;416.0
-1;49000;BANANAS;4941;29;;;;;4948;29;;;;;4944.5;532.0156
-1;49100;BANANAS;4942;3;4941;26;;;4948;26;;;;;4945.0;529.3301
-1;49100;PEARLS;9998;3;9995;26;;;10005;26;;;;;10001.5;416.0
-1;49200;BANANAS;4940;25;;;;;4946;2;4947;23;;;4943.0;527.0547
-1;49200;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;416.0
-1;49300;BANANAS;4945;1;4940;29;;;4946;29;;;;;4945.5;526.15625
-1;49300;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;416.0
-1;49400;PEARLS;9998;5;9996;1;9995;21;10004;1;10005;21;;;10001.0;416.0
-1;49400;BANANAS;4945;1;4941;5;4940;22;4947;22;;;;;4946.0;530.7969
-1;49500;BANANAS;4940;23;;;;;4947;23;;;;;4943.5;534.5137
-1;49500;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;416.0
-1;49600;BANANAS;4940;22;;;;;4947;22;;;;;4943.5;533.6992
-1;49600;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;416.0
-1;49700;BANANAS;4941;24;;;;;4946;9;4947;2;4948;22;4943.5;536.06445
-1;49700;PEARLS;9996;2;9995;22;;;10002;8;10004;2;10005;22;9999.0;416.0
-1;49800;BANANAS;4941;22;;;;;4948;22;;;;;4944.5;536.6582
-1;49800;PEARLS;9996;1;9995;21;;;9998;1;10004;1;10005;21;9997.0;416.0
-1;49900;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;416.0
-1;49900;BANANAS;4941;22;;;;;4946;1;4947;2;4948;20;4943.5;535.9961
-1;50000;BANANAS;4943;1;4940;30;;;4947;30;;;;;4945.0;533.03125
-1;50000;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;416.0
-1;50100;BANANAS;4941;32;;;;;4947;2;4948;30;;;4944.0;535.46094
-1;50100;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;416.0
-1;50200;PEARLS;9998;1;9996;2;9995;23;10004;2;10005;23;;;10001.0;420.0
-1;50200;BANANAS;4942;1;4941;25;;;4948;25;;;;;4945.0;541.1465
-1;50300;PEARLS;9996;1;9995;25;;;10002;5;10004;1;10005;25;9999.0;420.0
-1;50300;BANANAS;4942;1;4941;25;;;4946;6;4948;26;;;4944.0;541.84375
-1;50400;PEARLS;10002;4;9996;1;9995;29;10004;1;10005;29;;;10003.0;420.0
-1;50400;BANANAS;4942;1;4941;29;;;4948;30;;;;;4945.0;541.2207
-1;50500;BANANAS;4942;1;4941;28;;;4948;29;;;;;4945.0;541.8623
-1;50500;PEARLS;10002;4;9996;1;9995;28;10004;1;10005;28;;;10003.0;428.0
-1;50600;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;428.0
-1;50600;BANANAS;4947;1;4942;24;;;4948;1;4949;23;;;4947.5;542.1699
-1;50700;PEARLS;9995;25;;;;;10002;3;10005;25;;;9998.5;428.0
-1;50700;BANANAS;4941;25;;;;;4943;1;4946;3;4948;25;4942.0;543.8408
-1;50800;PEARLS;9995;24;;;;;9998;1;10002;6;10005;24;9996.5;428.0
-1;50800;BANANAS;4941;24;;;;;4946;6;4948;24;;;4943.5;543.7041
-1;50900;BANANAS;4941;27;;;;;4948;27;;;;;4944.5;543.2715
-1;50900;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;430.0
-1;51000;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;430.0
-1;51000;BANANAS;4942;2;4941;22;;;4948;24;;;;;4945.0;543.92285
-1;51100;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;430.0
-1;51100;BANANAS;4941;27;;;;;4948;27;;;;;4944.5;543.2158
-1;51200;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;430.0
-1;51200;BANANAS;4941;2;4940;30;;;4947;32;;;;;4944.0;541.6162
-1;51300;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;430.0
-1;51300;BANANAS;4941;25;;;;;4947;25;;;;;4944.0;541.99023
-1;51400;BANANAS;4941;23;;;;;4948;23;;;;;4944.5;542.06934
-1;51400;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;430.0
-1;51500;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;430.0
-1;51500;BANANAS;4941;22;;;;;4948;22;;;;;4944.5;542.7451
-1;51600;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;430.0
-1;51600;BANANAS;4941;31;;;;;4947;2;4948;29;;;4944.0;542.3613
-1;51700;PEARLS;9996;2;9995;30;;;10002;5;10004;2;10005;30;9999.0;430.0
-1;51700;BANANAS;4941;32;;;;;4946;5;4947;2;4948;30;4943.5;542.54785
-1;51800;BANANAS;4942;2;4941;24;;;4948;26;;;;;4945.0;543.4502
-1;51800;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;430.0
-1;51900;PEARLS;9996;1;9995;26;;;10002;6;10004;1;10005;26;9999.0;430.0
-1;51900;BANANAS;4941;27;;;;;4946;6;4948;27;;;4943.5;543.0508
-1;52000;PEARLS;10000;3;9996;1;9995;23;10004;1;10005;23;;;10002.0;430.0
-1;52000;BANANAS;4941;24;;;;;4947;1;4948;23;;;4944.0;542.1963
-1;52100;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;430.0
-1;52100;BANANAS;4940;30;;;;;4947;30;;;;;4943.5;541.6572
-1;52200;BANANAS;4941;28;;;;;4946;3;4948;28;;;4943.5;542.5596
-1;52200;PEARLS;9995;28;;;;;10002;3;10005;28;;;9998.5;430.0
-1;52300;PEARLS;9995;21;;;;;10002;3;10005;21;;;9998.5;430.0
-1;52300;BANANAS;4940;21;;;;;4945;2;4947;21;;;4942.5;541.8926
-1;52400;PEARLS;10000;6;9996;2;9995;22;10004;2;10005;22;;;10002.0;430.0
-1;52400;BANANAS;4941;2;4940;22;;;4947;24;;;;;4944.0;541.8779
-1;52500;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;430.0
-1;52500;BANANAS;4941;1;4940;30;;;4947;31;;;;;4944.0;541.80664
-1;52600;BANANAS;4941;24;;;;;4947;1;4948;23;;;4944.0;542.2637
-1;52600;PEARLS;9996;1;9995;23;;;9998;2;10004;1;10005;23;9997.0;430.0
-1;52700;PEARLS;9995;29;;;;;9998;1;10005;29;;;9996.5;430.0
-1;52700;BANANAS;4941;29;;;;;4948;29;;;;;4944.5;542.3086
-1;52800;PEARLS;9995;24;;;;;9998;1;10005;24;;;9996.5;436.0
-1;52800;BANANAS;4941;24;;;;;4948;24;;;;;4944.5;547.65234
-1;52900;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;436.0
-1;52900;BANANAS;4941;31;;;;;4947;1;4948;30;;;4944.0;546.209
-1;53000;BANANAS;4941;28;;;;;4948;28;;;;;4944.5;548.8965
-1;53000;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;436.0
-1;53100;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;436.0
-1;53100;BANANAS;4943;31;;;;;4949;1;4950;30;;;4946.0;555.09375
-1;53200;PEARLS;9996;1;9995;30;;;9998;1;10004;1;10005;30;9997.0;436.0
-1;53200;BANANAS;4943;31;;;;;4950;31;;;;;4946.5;555.4629
-1;53300;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;436.0
-1;53300;BANANAS;4943;24;;;;;4950;24;;;;;4946.5;555.1582
-1;53400;BANANAS;4942;23;;;;;4943;1;4949;23;;;4942.5;552.83984
-1;53400;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;436.0
-1;53500;PEARLS;9996;1;9995;25;;;10002;8;10004;1;10005;25;9999.0;436.0
-1;53500;BANANAS;4943;26;;;;;4948;8;4949;1;4950;25;4945.5;557.7012
-1;53600;PEARLS;9998;2;9995;23;;;10005;23;;;;;10001.5;436.0
-1;53600;BANANAS;4943;1;4942;23;;;4949;23;;;;;4946.0;555.78906
-1;53700;PEARLS;9996;2;9995;25;;;10002;10;10004;2;10005;25;9999.0;436.0
-1;53700;BANANAS;4943;27;;;;;4948;10;4949;2;4950;25;4945.5;557.6953
-1;53800;BANANAS;4944;2;4943;23;;;4948;6;4950;25;;;4946.0;560.875
-1;53800;PEARLS;9996;2;9995;23;;;9998;13;10002;6;10004;2;9997.0;436.0
-1;53900;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;436.0
-1;53900;BANANAS;4949;1;4948;4;4944;28;4951;28;;;;;4950.0;563.084
-1;54000;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;436.0
-1;54000;BANANAS;4945;1;4944;21;;;4951;22;;;;;4948.0;567.46875
-1;54100;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;436.0
-1;54100;BANANAS;4944;23;;;;;4951;23;;;;;4947.5;565.50195
-1;54200;BANANAS;4943;21;;;;;4950;21;;;;;4946.5;562.85156
-1;54200;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;436.0
-1;54300;BANANAS;4945;1;4944;25;;;4951;25;;;;;4948.0;565.1133
-1;54300;PEARLS;9998;1;9995;25;;;10005;25;;;;;10001.5;436.0
-1;54400;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;436.0
-1;54400;BANANAS;4944;23;;;;;4951;24;;;;;4947.5;565.3574
-1;54500;BANANAS;4944;29;;;;;4945;1;4949;9;4951;29;4944.5;565.9258
-1;54500;PEARLS;9995;29;;;;;10002;9;10005;29;;;9998.5;436.0
-1;54600;BANANAS;4945;4;4944;28;;;4950;2;4951;26;;;4947.5;566.7793
-1;54600;PEARLS;9998;4;9996;2;9995;26;10004;2;10005;26;;;10001.0;436.0
-1;54700;PEARLS;9998;2;9995;21;;;10005;21;;;;;10001.5;436.0
-1;54700;BANANAS;4944;3;4943;21;;;4950;21;;;;;4947.0;565.05273
-1;54800;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;436.0
-1;54800;BANANAS;4943;24;;;;;4950;24;;;;;4946.5;563.0332
-1;54900;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;436.0
-1;54900;BANANAS;4943;1;4942;28;;;4949;29;;;;;4946.0;559.6211
-1;55000;BANANAS;4943;27;;;;;4949;27;;;;;4946.0;561.11914
-1;55000;PEARLS;9995;27;;;;;9998;5;10005;27;;;9996.5;436.0
-1;55100;PEARLS;10002;9;9996;2;9995;29;10004;2;10005;29;;;10003.0;436.0
-1;55100;BANANAS;4943;31;;;;;4950;31;;;;;4946.5;564.6543
-1;55200;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;442.0
-1;55200;BANANAS;4943;25;;;;;4950;25;;;;;4946.5;565.40234
-1;55300;PEARLS;9996;1;9995;24;;;10002;7;10004;1;10005;24;9999.0;442.0
-1;55300;BANANAS;4944;1;4943;24;;;4948;7;4950;25;;;4946.0;566.75
-1;55400;BANANAS;4944;1;4943;22;;;4950;23;;;;;4947.0;566.1094
-1;55400;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;442.0
-1;55500;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;442.0
-1;55500;BANANAS;4947;2;4943;26;;;4949;26;;;;;4948.0;563.0254
-1;55600;PEARLS;9998;7;9996;1;9995;27;10004;1;10005;27;;;10001.0;442.0
-1;55600;BANANAS;4943;7;4942;28;;;4949;28;;;;;4946.0;561.65625
-1;55700;BANANAS;4943;21;;;;;4948;7;4950;21;;;4945.5;563.5039
-1;55700;PEARLS;9995;21;;;;;10002;7;10005;21;;;9998.5;442.0
-1;55800;BANANAS;4943;23;;;;;4950;23;;;;;4946.5;565.04297
-1;55800;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;442.0
-1;55900;BANANAS;4943;24;;;;;4950;24;;;;;4946.5;564.21875
-1;55900;PEARLS;9995;24;;;;;9998;11;10005;24;;;9996.5;442.0
-1;56000;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;442.0
-1;56000;BANANAS;4943;22;;;;;4950;22;;;;;4946.5;569.3076
-1;56100;BANANAS;4943;30;;;;;4950;30;;;;;4946.5;569.6924
-1;56100;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;442.0
-1;56200;BANANAS;4943;28;;;;;4950;28;;;;;4946.5;569.70996
-1;56200;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;442.0
-1;56300;BANANAS;4943;23;;;;;4948;8;4950;23;;;4945.5;569.36523
-1;56300;PEARLS;9995;23;;;;;10002;8;10005;23;;;9998.5;442.0
-1;56400;PEARLS;9998;6;9995;23;;;10005;23;;;;;10001.5;442.0
-1;56400;BANANAS;4944;6;4943;23;;;4950;23;;;;;4947.0;569.0962
-1;56500;BANANAS;4943;25;;;;;4950;25;;;;;4946.5;569.21436
-1;56500;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;442.0
-1;56600;BANANAS;4943;27;;;;;4949;27;;;;;4946.0;568.9712
-1;56600;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;442.0
-1;56700;BANANAS;4943;24;;;;;4950;25;;;;;4946.5;569.21436
-1;56700;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;442.0
-1;56800;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;442.0
-1;56800;BANANAS;4943;23;;;;;4950;24;;;;;4946.5;569.0952
-1;56900;BANANAS;4944;5;4943;20;;;4950;20;;;;;4947.0;569.2412
-1;56900;PEARLS;9998;5;9995;20;;;10005;20;;;;;10001.5;442.0
-1;57000;BANANAS;4943;25;;;;;4949;25;;;;;4946.0;569.0161
-1;57000;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;442.0
-1;57100;BANANAS;4943;27;;;;;4949;2;4950;25;;;4946.0;581.5742
-1;57100;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;446.0
-1;57200;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;446.0
-1;57200;BANANAS;4943;26;;;;;4946;2;4950;26;;;4944.5;582.83984
-1;57300;BANANAS;4943;25;;;;;4950;25;;;;;4946.5;584.5156
-1;57300;PEARLS;10002;1;9995;25;;;10005;25;;;;;10003.5;446.0
-1;57400;BANANAS;4944;1;4943;26;;;4948;2;4950;28;;;4946.0;586.64844
-1;57400;PEARLS;9996;2;9995;26;;;10002;2;10004;2;10005;26;9999.0;448.0
-1;57500;BANANAS;4944;31;;;;;4949;1;4951;31;;;4946.5;592.78516
-1;57500;PEARLS;9996;1;9995;30;;;10002;1;10004;1;10005;30;9999.0;448.0
-1;57600;PEARLS;9995;29;;;;;9998;1;10005;29;;;9996.5;448.0
-1;57600;BANANAS;4944;29;;;;;4951;29;;;;;4947.5;594.1758
-1;57700;BANANAS;4945;2;4944;28;;;4949;2;4951;30;;;4947.0;593.7031
-1;57700;PEARLS;9996;2;9995;28;;;10002;2;10004;2;10005;28;9999.0;448.0
-1;57800;BANANAS;4945;2;4944;26;;;4951;28;;;;;4948.0;594.4375
-1;57800;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;448.0
-1;57900;BANANAS;4944;32;;;;;4950;2;4951;30;;;4947.0;589.6758
