day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;49900;BANANAS;4941;22;;;;;4946;1;4947;2;4948;20;4943.5;476.39844
-1;50000;BANANAS;4943;1;4940;30;;;4947;30;;;;;4945.0;475.2129
-1;50000;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;565.0
-1;50100;BANANAS;4941;32;;;;;4947;2;4948;30;;;4944.0;476.18457
-1;50100;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;565.0
-1;50200;PEARLS;9998;1;9996;2;9995;23;10004;2;10005;23;;;10001.0;567.0
-1;50200;BANANAS;4942;1;4941;25;;;4948;25;;;;;4945.0;478.0
-1;50300;PEARLS;9996;1;9995;25;;;10002;5;10004;1;10005;25;9999.0;567.0
-1;50300;BANANAS;4942;1;4941;25;;;4946;6;4948;26;;;4944.0;478.0
-1;50400;PEARLS;10002;4;9996;1;9995;29;10004;1;10005;29;;;10003.0;567.0
-1;50400;BANANAS;4942;1;4941;29;;;4948;30;;;;;4945.0;478.0
-1;50500;BANANAS;4942;1;4941;28;;;4948;29;;;;;4945.0;478.0
-1;50500;PEARLS;10002;4;9996;1;9995;28;10004;1;10005;28;;;10003.0;575.0
-1;50600;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;583.0
-1;50600;BANANAS;4947;1;4942;24;;;4948;1;4949;23;;;4947.5;478.0
-1;50700;PEARLS;9995;25;;;;;10002;3;10005;25;;;9998.5;583.0
-1;50700;BANANAS;4941;25;;;;;4943;1;4946;3;4948;25;4942.0;480.0796
-1;50800;PEARLS;9995;24;;;;;9998;1;10002;6;10005;24;9996.5;583.0
-1;50800;BANANAS;4941;24;;;;;4946;6;4948;24;;;4943.5;482.0
-1;50900;BANANAS;4941;27;;;;;4948;27;;;;;4944.5;482.0
-1;50900;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;585.0
-1;51000;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;585.0
-1;51000;BANANAS;4942;2;4941;22;;;4948;24;;;;;4945.0;482.0
-1;51100;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;585.0
-1;51100;BANANAS;4941;27;;;;;4948;27;;;;;4944.5;482.0
-1;51200;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;585.0
-1;51200;BANANAS;4941;2;4940;30;;;4947;32;;;;;4944.0;482.0
-1;51300;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;585.0
-1;51300;BANANAS;4941;25;;;;;4947;25;;;;;4944.0;482.0
-1;51400;BANANAS;4941;23;;;;;4948;23;;;;;4944.5;482.0
-1;51400;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;585.0
-1;51500;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;585.0
-1;51500;BANANAS;4941;22;;;;;4948;22;;;;;4944.5;482.0
-1;51600;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;585.0
-1;51600;BANANAS;4941;31;;;;;4947;2;4948;29;;;4944.0;482.0
-1;51700;PEARLS;9996;2;9995;30;;;10002;5;10004;2;10005;30;9999.0;585.0
-1;51700;BANANAS;4941;32;;;;;4946;5;4947;2;4948;30;4943.5;482.0
-1;51800;BANANAS;4942;2;4941;24;;;4948;26;;;;;4945.0;482.0
-1;51800;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;585.0
-1;51900;PEARLS;9996;1;9995;26;;;10002;6;10004;1;10005;26;9999.0;585.0
-1;51900;BANANAS;4941;27;;;;;4946;6;4948;27;;;4943.5;482.0
-1;52000;PEARLS;10000;3;9996;1;9995;23;10004;1;10005;23;;;10002.0;585.0
-1;52000;BANANAS;4941;24;;;;;4947;1;4948;23;;;4944.0;482.0
-1;52100;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;585.0
-1;52100;BANANAS;4940;30;;;;;4947;30;;;;;4943.5;482.0
-1;52200;BANANAS;4941;28;;;;;4946;3;4948;28;;;4943.5;482.0
-1;52200;PEARLS;9995;28;;;;;10002;3;10005;28;;;9998.5;585.0
-1;52300;PEARLS;9995;21;;;;;10002;3;10005;21;;;9998.5;585.0
-1;52300;BANANAS;4940;21;;;;;4945;2;4947;21;;;4942.5;482.0
-1;52400;PEARLS;10000;6;9996;2;9995;22;10004;2;10005;22;;;10002.0;585.0
-1;52400;BANANAS;4941;2;4940;22;;;4947;24;;;;;4944.0;482.0
-1;52500;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;585.0
-1;52500;BANANAS;4941;1;4940;30;;;4947;31;;;;;4944.0;482.0
-1;52600;BANANAS;4941;24;;;;;4947;1;4948;23;;;4944.0;482.0
-1;52600;PEARLS;9996;1;9995;23;;;9998;2;10004;1;10005;23;9997.0;585.0
-1;52700;PEARLS;9995;29;;;;;9998;1;10005;29;;;9996.5;589.0
-1;52700;BANANAS;4941;29;;;;;4948;29;;;;;4944.5;482.0
-1;52800;PEARLS;9995;24;;;;;9998;1;10005;24;;;9996.5;595.0
-1;52800;BANANAS;4941;24;;;;;4948;24;;;;;4944.5;484.82617
-1;52900;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;597.0
-1;52900;BANANAS;4941;31;;;;;4947;1;4948;30;;;4944.0;484.1045
-1;53000;BANANAS;4941;28;;;;;4948;28;;;;;4944.5;485.44824
-1;53000;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;597.0
-1;53100;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;597.0
-1;53100;BANANAS;4943;31;;;;;4949;1;4950;30;;;4946.0;488.54688
-1;53200;PEARLS;9996;1;9995;30;;;9998;1;10004;1;10005;30;9997.0;597.0
-1;53200;BANANAS;4943;31;;;;;4950;31;;;;;4946.5;488.73145
-1;53300;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;599.0
-1;53300;BANANAS;4943;24;;;;;4950;24;;;;;4946.5;488.5791
-1;53400;BANANAS;4942;23;;;;;4943;1;4949;23;;;4942.5;487.41992
-1;53400;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;599.0
-1;53500;PEARLS;9996;1;9995;25;;;10002;8;10004;1;10005;25;9999.0;599.0
-1;53500;BANANAS;4943;26;;;;;4948;8;4949;1;4950;25;4945.5;491.41992
-1;53600;PEARLS;9998;2;9995;23;;;10005;23;;;;;10001.5;599.0
-1;53600;BANANAS;4943;1;4942;23;;;4949;23;;;;;4946.0;490.27344
-1;53700;PEARLS;9996;2;9995;25;;;10002;10;10004;2;10005;25;9999.0;603.0
-1;53700;BANANAS;4943;27;;;;;4948;10;4949;2;4950;25;4945.5;491.41797
-1;53800;BANANAS;4944;2;4943;23;;;4948;6;4950;25;;;4946.0;493.32422
-1;53800;PEARLS;9996;2;9995;23;;;9998;13;10002;6;10004;2;9997.0;603.0
-1;53900;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;603.0
-1;53900;BANANAS;4949;1;4948;4;4944;28;4951;28;;;;;4950.0;494.6504
-1;54000;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;603.0
-1;54000;BANANAS;4945;1;4944;21;;;4951;22;;;;;4948.0;498.26562
-1;54100;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;603.0
-1;54100;BANANAS;4944;23;;;;;4951;23;;;;;4947.5;499.24902
-1;54200;BANANAS;4943;21;;;;;4950;21;;;;;4946.5;500.57422
-1;54200;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;603.0
-1;54300;BANANAS;4945;1;4944;25;;;4951;25;;;;;4948.0;499.44336
-1;54300;PEARLS;9998;1;9995;25;;;10005;25;;;;;10001.5;603.0
-1;54400;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;603.0
-1;54400;BANANAS;4944;23;;;;;4951;24;;;;;4947.5;499.3213
-1;54500;BANANAS;4944;29;;;;;4945;1;4949;9;4951;29;4944.5;499.0371
-1;54500;PEARLS;9995;29;;;;;10002;9;10005;29;;;9998.5;603.0
-1;54600;BANANAS;4945;4;4944;28;;;4950;2;4951;26;;;4947.5;501.84424
-1;54600;PEARLS;9998;4;9996;2;9995;26;10004;2;10005;26;;;10001.0;603.0
-1;54700;PEARLS;9998;2;9995;21;;;10005;21;;;;;10001.5;603.0
-1;54700;BANANAS;4944;3;4943;21;;;4950;21;;;;;4947.0;502.18945
-1;54800;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;603.0
-1;54800;BANANAS;4943;24;;;;;4950;24;;;;;4946.5;502.59326
-1;54900;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;603.0
-1;54900;BANANAS;4943;1;4942;28;;;4949;29;;;;;4946.0;503.27588
-1;55000;BANANAS;4943;27;;;;;4949;27;;;;;4946.0;502.97607
-1;55000;PEARLS;9995;27;;;;;9998;5;10005;27;;;9996.5;603.0
-1;55100;PEARLS;10002;9;9996;2;9995;29;10004;2;10005;29;;;10003.0;603.0
-1;55100;BANANAS;4943;31;;;;;4950;31;;;;;4946.5;503.17285
-1;55200;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;621.0
-1;55200;BANANAS;4943;25;;;;;4950;25;;;;;4946.5;502.79883
-1;55300;PEARLS;9996;1;9995;24;;;10002;7;10004;1;10005;24;9999.0;621.0
-1;55300;BANANAS;4944;1;4943;24;;;4948;7;4950;25;;;4946.0;502.125
-1;55400;BANANAS;4944;1;4943;22;;;4950;23;;;;;4947.0;502.4453
-1;55400;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;621.0
-1;55500;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;621.0
-1;55500;BANANAS;4947;2;4943;26;;;4949;26;;;;;4948.0;503.9873
-1;55600;PEARLS;9998;7;9996;1;9995;27;10004;1;10005;27;;;10001.0;621.0
-1;55600;BANANAS;4943;7;4942;28;;;4949;28;;;;;4946.0;507.34375
-1;55700;BANANAS;4943;21;;;;;4948;7;4950;21;;;4945.5;505.4961
-1;55700;PEARLS;9995;21;;;;;10002;7;10005;21;;;9998.5;621.0
-1;55800;BANANAS;4943;23;;;;;4950;23;;;;;4946.5;503.95703
-1;55800;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;621.0
-1;55900;BANANAS;4943;24;;;;;4950;24;;;;;4946.5;504.78125
-1;55900;PEARLS;9995;24;;;;;9998;11;10005;24;;;9996.5;621.0
-1;56000;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;639.0
-1;56000;BANANAS;4943;22;;;;;4950;22;;;;;4946.5;506.84766
-1;56100;BANANAS;4943;30;;;;;4950;30;;;;;4946.5;504.15234
-1;56100;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;639.0
-1;56200;BANANAS;4943;28;;;;;4950;28;;;;;4946.5;504.03125
-1;56200;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;639.0
-1;56300;BANANAS;4943;23;;;;;4948;8;4950;23;;;4945.5;506.4453
-1;56300;PEARLS;9995;23;;;;;10002;8;10005;23;;;9998.5;639.0
-1;56400;PEARLS;9998;6;9995;23;;;10005;23;;;;;10001.5;639.0
-1;56400;BANANAS;4944;6;4943;23;;;4950;23;;;;;4947.0;508.32812
-1;56500;BANANAS;4943;25;;;;;4950;25;;;;;4946.5;507.5
-1;56500;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;639.0
-1;56600;BANANAS;4943;27;;;;;4949;27;;;;;4946.0;509.20312
-1;56600;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;639.0
-1;56700;BANANAS;4943;24;;;;;4950;25;;;;;4946.5;507.5
-1;56700;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;647.0
-1;56800;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;647.0
-1;56800;BANANAS;4943;23;;;;;4950;24;;;;;4946.5;508.33203
-1;56900;BANANAS;4944;5;4943;20;;;4950;20;;;;;4947.0;507.3125
-1;56900;PEARLS;9998;5;9995;20;;;10005;20;;;;;10001.5;647.0
-1;57000;BANANAS;4943;25;;;;;4949;25;;;;;4946.0;508.88672
-1;57000;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;647.0
-1;57100;BANANAS;4943;27;;;;;4949;2;4950;25;;;4946.0;514.91797
-1;57100;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;649.0
-1;57200;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;649.0
-1;57200;BANANAS;4943;26;;;;;4946;2;4950;26;;;4944.5;514.7373
-1;57300;BANANAS;4943;25;;;;;4950;25;;;;;4946.5;514.49756
-1;57300;PEARLS;10002;1;9995;25;;;10005;25;;;;;10003.5;649.0
-1;57400;BANANAS;4944;1;4943;26;;;4948;2;4950;28;;;4946.0;514.1929
-1;57400;PEARLS;9996;2;9995;26;;;10002;2;10004;2;10005;26;9999.0;651.0
-1;57500;BANANAS;4944;31;;;;;4949;1;4951;31;;;4946.5;513.3164
-1;57500;PEARLS;9996;1;9995;30;;;10002;1;10004;1;10005;30;9999.0;651.0
-1;57600;PEARLS;9995;29;;;;;9998;1;10005;29;;;9996.5;651.0
-1;57600;BANANAS;4944;29;;;;;4951;29;;;;;4947.5;513.1177
-1;57700;BANANAS;4945;2;4944;28;;;4949;2;4951;30;;;4947.0;513.18555
-1;57700;PEARLS;9996;2;9995;28;;;10002;2;10004;2;10005;28;9999.0;653.0
-1;57800;BANANAS;4945;2;4944;26;;;4951;28;;;;;4948.0;513.08057
-1;57800;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;653.0
-1;57900;BANANAS;4944;32;;;;;4950;2;4951;30;;;4947.0;513.76074
-1;57900;PEARLS;10002;1;9996;2;9995;30;10004;2;10005;30;;;10003.0;653.0
-1;58000;PEARLS;9998;7;9995;23;;;10005;23;;;;;10001.5;655.0
-1;58000;BANANAS;4945;6;4944;23;;;4951;23;;;;;4948.0;513.9082
-1;58100;BANANAS;4943;23;;;;;4950;24;;;;;4946.5;514.1836
-1;58100;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;655.0
-1;58200;BANANAS;4944;26;;;;;4950;2;4951;24;;;4947.0;513.78125
-1;58200;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;655.0
-1;58300;BANANAS;4944;23;;;;;4951;23;;;;;4947.5;513.70264
-1;58300;PEARLS;9996;2;9995;21;;;9998;1;10004;2;10005;21;9997.0;655.0
-1;58400;PEARLS;9995;21;;;;;10000;4;10005;21;;;9997.5;657.0
-1;58400;BANANAS;4944;21;;;;;4951;21;;;;;4947.5;513.15137
-1;58500;BANANAS;4945;30;;;;;4951;30;;;;;4948.0;513.0127
-1;58500;PEARLS;9996;1;9995;29;;;9998;1;10004;1;10005;29;9997.0;657.0
-1;58600;BANANAS;4945;4;4944;27;;;4951;29;;;;;4948.0;513.25244
-1;58600;PEARLS;9998;2;9996;2;9995;27;10004;2;10005;27;;;10001.0;659.0
-1;58700;BANANAS;4945;1;4944;24;;;4951;25;;;;;4948.0;513.16797
-1;58700;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;659.0
-1;58800;BANANAS;4945;5;4944;24;;;4951;24;;;;;4948.0;513.47266
-1;58800;PEARLS;9998;4;9996;2;9995;22;10004;2;10005;22;;;10001.0;659.0
-1;58900;PEARLS;9995;22;;;;;9998;1;10005;22;;;9996.5;659.0
-1;58900;BANANAS;4944;22;;;;;4951;22;;;;;4947.5;513.31885
-1;59000;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;661.0
-1;59000;BANANAS;4945;9;4944;26;;;4951;26;;;;;4948.0;513.105
-1;59100;BANANAS;4944;30;;;;;4945;12;4951;30;;;4944.5;513.18164
-1;59100;PEARLS;9995;30;;;;;9998;2;10005;30;;;9996.5;661.0
-1;59200;PEARLS;10000;3;9996;2;9995;29;10004;2;10005;29;;;10002.0;665.0
-1;59200;BANANAS;4949;1;4944;31;;;4951;31;;;;;4950.0;544.5742
-1;59300;PEARLS;9996;2;9995;28;;;9998;13;10004;2;10005;28;9997.0;665.0
-1;59300;BANANAS;4944;30;;;;;4950;2;4951;28;;;4947.0;541.95703
-1;59400;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;669.0
-1;59400;BANANAS;4944;28;;;;;4949;3;4951;28;;;4946.5;544.1211
-1;59500;BANANAS;4945;1;4944;29;;;4950;29;;;;;4947.5;539.84375
-1;59500;PEARLS;9998;1;9996;2;9995;27;10004;2;10005;27;;;10001.0;669.0
-1;59600;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;669.0
-1;59600;BANANAS;4944;25;;;;;4951;25;;;;;4947.5;544.4375
-1;59700;PEARLS;9998;8;9996;2;9995;26;10004;2;10005;26;;;10001.0;669.0
-1;59700;BANANAS;4945;10;4944;26;;;4951;28;;;;;4948.0;548.96094
-1;59800;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;669.0
-1;59800;BANANAS;4944;20;;;;;4951;20;;;;;4947.5;549.4375
-1;59900;BANANAS;4946;1;4945;24;;;4951;2;4952;22;;;4948.5;551.7383
-1;59900;PEARLS;10002;1;9998;1;9996;2;10004;2;10005;22;;;10003.0;669.0
-1;60000;PEARLS;9998;4;9996;2;9995;29;10004;2;10005;29;;;10001.0;673.0
-1;60000;BANANAS;4946;4;4945;31;;;4952;31;;;;;4949.0;557.5
-1;60100;PEARLS;9995;25;;;;;9998;1;10005;25;;;9996.5;673.0
-1;60100;BANANAS;4945;25;;;;;4952;25;;;;;4948.5;559.22656
-1;60200;PEARLS;10000;3;9996;1;9995;21;10004;1;10005;21;;;10002.0;675.0
-1;60200;BANANAS;4946;1;4945;21;;;4952;22;;;;;4949.0;559.0547
-1;60300;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;675.0
-1;60300;BANANAS;4945;24;;;;;4952;24;;;;;4948.5;557.5547
-1;60400;BANANAS;4946;1;4945;24;;;4952;25;;;;;4949.0;557.78906
-1;60400;PEARLS;10000;4;9996;1;9995;24;10004;1;10005;24;;;10002.0;675.0
-1;60500;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;675.0
-1;60500;BANANAS;4946;2;4945;20;;;4952;22;;;;;4949.0;558.5547
-1;60600;PEARLS;9995;27;;;;;10002;3;10005;27;;;9998.5;676.0
-1;60600;BANANAS;4945;27;;;;;4950;3;4952;27;;;4947.5;560.6094
-1;60700;PEARLS;9996;2;9995;29;;;10002;8;10004;2;10005;29;9999.0;676.0
-1;60700;BANANAS;4946;31;;;;;4951;8;4952;2;4953;29;4948.5;562.6406
-1;60800;BANANAS;4945;25;;;;;4952;25;;;;;4948.5;556.15234
-1;60800;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;676.0
-1;60900;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;676.0
-1;60900;BANANAS;4945;2;4944;23;;;4951;25;;;;;4948.0;552.0117
-1;61000;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;676.0
-1;61000;BANANAS;4944;31;;;;;4951;31;;;;;4947.5;547.9375
-1;61100;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;677.0
-1;61100;BANANAS;4944;32;;;;;4945;2;4947;3;4951;32;4944.5;548.85547
-1;61200;BANANAS;4944;30;;;;;4951;30;;;;;4947.5;551.03516
-1;61200;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;677.0
-1;61300;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;677.0
-1;61300;BANANAS;4944;31;;;;;4950;31;;;;;4947.0;548.8906
-1;61400;PEARLS;10002;2;9996;2;9995;26;10004;2;10005;26;;;10003.0;677.0
-1;61400;BANANAS;4944;28;;;;;4951;28;;;;;4947.5;554.27344
-1;61500;PEARLS;10002;6;9995;29;;;10005;29;;;;;10003.5;681.0
-1;61500;BANANAS;4945;29;;;;;4952;29;;;;;4948.5;562.3906
-1;61600;BANANAS;4945;26;;;;;4952;26;;;;;4948.5;562.7461
-1;61600;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;693.0
-1;61700;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;693.0
-1;61700;BANANAS;4950;1;4945;23;;;4951;1;4952;22;;;4950.5;559.8594
-1;61800;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;693.0
-1;61800;BANANAS;4944;29;;;;;4951;29;;;;;4947.5;558.58594
-1;61900;PEARLS;9996;2;9995;23;;;9998;1;10004;2;10005;23;9997.0;693.0
-1;61900;BANANAS;4945;2;4944;23;;;4951;25;;;;;4948.0;558.9961
-1;62000;BANANAS;4944;23;;;;;4950;1;4951;22;;;4947.0;552.7422
-1;62000;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;695.0
-1;62100;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;695.0
-1;62100;BANANAS;4944;25;;;;;4950;1;4951;24;;;4947.0;553.97656
-1;62200;PEARLS;9998;9;9995;26;;;10005;26;;;;;10001.5;695.0
-1;62200;BANANAS;4944;8;4943;26;;;4950;26;;;;;4947.0;550.27344
-1;62300;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;695.0
-1;62300;BANANAS;4944;22;;;;;4951;22;;;;;4947.5;555.89453
-1;62400;BANANAS;4944;26;;;;;4951;26;;;;;4947.5;553.66016
-1;62400;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;695.0
-1;62500;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;695.0
-1;62500;BANANAS;4944;29;;;;;4950;2;4951;27;;;4947.0;552.91406
-1;62600;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;695.0
-1;62600;BANANAS;4943;31;;;;;4950;31;;;;;4946.5;549.3203
-1;62700;PEARLS;9995;25;;;;;10002;4;10005;25;;;9998.5;695.0
-1;62700;BANANAS;4944;25;;;;;4949;4;4951;25;;;4946.5;552.53906
-1;62800;BANANAS;4943;28;;;;;4950;28;;;;;4946.5;547.5625
-1;62800;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;695.0
-1;62900;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;703.0
-1;62900;BANANAS;4943;22;;;;;4950;22;;;;;4946.5;547.6836
-1;63000;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;704.0
-1;63000;BANANAS;4943;27;;;;;4950;27;;;;;4946.5;546.95703
-1;63100;BANANAS;4943;20;;;;;4948;1;4950;20;;;4945.5;555.25977
-1;63100;PEARLS;9995;20;;;;;10002;1;10005;20;;;9998.5;704.0
-1;63200;BANANAS;4943;24;;;;;4950;24;;;;;4946.5;555.4414
-1;63200;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;704.0
-1;63300;BANANAS;4943;28;;;;;4950;28;;;;;4946.5;555.584
-1;63300;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;704.0
-1;63400;PEARLS;9996;1;9995;30;;;10002;9;10004;1;10005;30;9999.0;704.0
-1;63400;BANANAS;4943;31;;;;;4948;9;4950;31;;;4945.5;554.81055
-1;63500;PEARLS;9996;2;9995;30;;;9998;1;10002;3;10004;2;9997.0;704.0
-1;63500;BANANAS;4943;32;;;;;4948;3;4950;32;;;4945.5;554.5957
-1;63600;BANANAS;4943;31;;;;;4948;6;4950;31;;;4945.5;554.5
-1;63600;PEARLS;9996;1;9995;30;;;10002;6;10004;1;10005;30;9999.0;706.0
-1;63700;PEARLS;9998;8;9996;2;9995;22;10004;2;10005;22;;;10001.0;706.0
-1;63700;BANANAS;4944;8;4943;24;;;4949;2;4950;22;;;4946.5;555.7578
-1;63800;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;708.0
-1;63800;BANANAS;4943;1;4942;26;;;4949;28;;;;;4946.0;558.65234
-1;63900;PEARLS;9995;25;;;;;10002;3;10005;25;;;9998.5;708.0
-1;63900;BANANAS;4942;24;;;;;4947;3;4949;25;;;4944.5;560.1328
-1;64000;BANANAS;4942;31;;;;;4948;1;4949;30;;;4945.0;566.58984
-1;64000;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;708.0
-1;64100;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;708.0
-1;64100;BANANAS;4941;29;;;;;4948;29;;;;;4944.5;574.03516
-1;64200;PEARLS;9996;1;9995;23;;;10002;1;10004;1;10005;23;9999.0;708.0
-1;64200;BANANAS;4941;24;;;;;4946;1;4948;24;;;4943.5;575.1289
-1;64300;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;708.0
-1;64300;BANANAS;4941;29;;;;;4948;29;;;;;4944.5;577.0625
-1;64400;BANANAS;4940;25;;;;;4947;26;;;;;4943.5;583.5625
-1;64400;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;708.0
-1;64500;PEARLS;9998;1;9996;1;9995;30;10004;1;10005;30;;;10001.0;708.0
-1;64500;BANANAS;4942;1;4941;31;;;4947;1;4948;30;;;4944.5;581.35156
-1;64600;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;708.0
-1;64600;BANANAS;4941;23;;;;;4948;24;;;;;4944.5;577.1328
-1;64700;BANANAS;4941;30;;;;;4946;1;4947;2;4948;28;4943.5;580.9297
-1;64700;PEARLS;9996;2;9995;28;;;10002;1;10004;2;10005;28;9999.0;708.0
-1;64800;BANANAS;4941;2;4940;26;;;4945;4;4947;28;;;4943.0;584.3906
-1;64800;PEARLS;9996;2;9995;26;;;10002;4;10004;2;10005;26;9999.0;708.0
-1;64900;BANANAS;4940;30;;;;;4941;1;4947;30;;;4940.5;588.2656
-1;64900;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;708.0
-1;65000;PEARLS;9995;22;;;;;10002;3;10005;22;;;9998.5;708.0
-1;65000;BANANAS;4941;22;;;;;4946;3;4948;22;;;4943.5;584.6875
-1;65100;BANANAS;4942;9;4941;31;;;4947;31;;;;;4944.5;586.22656
-1;65100;PEARLS;9998;9;9996;2;9995;29;10004;2;10005;29;;;10001.0;708.0
-1;65200;BANANAS;4940;25;;;;;4947;25;;;;;4943.5;593.5625
-1;65200;PEARLS;10002;5;9995;25;;;10005;25;;;;;10003.5;708.0
-1;65300;BANANAS;4945;1;4941;3;4940;31;4946;2;4947;29;;;4945.5;597.6719
-1;65300;PEARLS;10002;1;9998;3;9996;2;10004;2;10005;29;;;10003.0;718.0
-1;65400;PEARLS;9996;1;9995;24;;;9998;1;10004;1;10005;24;9997.0;720.0
-1;65400;BANANAS;4940;25;;;;;4947;25;;;;;4943.5;592.6094
-1;65500;BANANAS;4941;2;4940;25;;;4945;6;4947;27;;;4943.0;589.59375
-1;65500;PEARLS;9996;2;9995;25;;;10002;6;10004;2;10005;25;9999.0;722.0
-1;65600;BANANAS;4941;8;4940;28;;;4947;28;;;;;4944.0;589.2969
-1;65600;PEARLS;9998;8;9995;28;;;10005;28;;;;;10001.5;722.0
-1;65700;BANANAS;4940;21;;;;;4947;21;;;;;4943.5;587.8906
-1;65700;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;722.0
-1;65800;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;722.0
-1;65800;BANANAS;4940;29;;;;;4947;29;;;;;4943.5;596.2422
-1;65900;BANANAS;4940;27;;;;;4946;1;4947;26;;;4943.0;600.5703
-1;65900;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;722.0
