day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;50900;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;632.0
-1;51000;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;632.0
-1;51000;BANANAS;4942;2;4941;22;;;4948;24;;;;;4945.0;589.19336
-1;51100;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;632.0
-1;51100;BANANAS;4941;27;;;;;4948;27;;;;;4944.5;590.96094
-1;51200;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;632.0
-1;51200;BANANAS;4941;2;4940;30;;;4947;32;;;;;4944.0;594.959
-1;51300;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;632.0
-1;51300;BANANAS;4941;25;;;;;4947;25;;;;;4944.0;594.02344
-1;51400;BANANAS;4941;23;;;;;4948;23;;;;;4944.5;593.8262
-1;51400;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;632.0
-1;51500;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;632.0
-1;51500;BANANAS;4941;22;;;;;4948;22;;;;;4944.5;592.1367
-1;51600;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;632.0
-1;51600;BANANAS;4941;31;;;;;4947;2;4948;29;;;4944.0;593.09766
-1;51700;PEARLS;9996;2;9995;30;;;10002;5;10004;2;10005;30;9999.0;632.0
-1;51700;BANANAS;4941;32;;;;;4946;5;4947;2;4948;30;4943.5;592.63086
-1;51800;BANANAS;4942;2;4941;24;;;4948;26;;;;;4945.0;590.375
-1;51800;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;632.0
-1;51900;PEARLS;9996;1;9995;26;;;10002;6;10004;1;10005;26;9999.0;632.0
-1;51900;BANANAS;4941;27;;;;;4946;6;4948;27;;;4943.5;591.37305
-1;52000;PEARLS;10000;3;9996;1;9995;23;10004;1;10005;23;;;10002.0;632.0
-1;52000;BANANAS;4941;24;;;;;4947;1;4948;23;;;4944.0;593.50977
-1;52100;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;632.0
-1;52100;BANANAS;4940;30;;;;;4947;30;;;;;4943.5;594.8574
-1;52200;BANANAS;4941;28;;;;;4946;3;4948;28;;;4943.5;592.60156
-1;52200;PEARLS;9995;28;;;;;10002;3;10005;28;;;9998.5;632.0
-1;52300;PEARLS;9995;21;;;;;10002;3;10005;21;;;9998.5;632.0
-1;52300;BANANAS;4940;21;;;;;4945;2;4947;21;;;4942.5;594.26953
-1;52400;PEARLS;10000;6;9996;2;9995;22;10004;2;10005;22;;;10002.0;632.0
-1;52400;BANANAS;4941;2;4940;22;;;4947;24;;;;;4944.0;594.3047
-1;52500;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;632.0
-1;52500;BANANAS;4941;1;4940;30;;;4947;31;;;;;4944.0;594.4844
-1;52600;BANANAS;4941;24;;;;;4947;1;4948;23;;;4944.0;593.33984
-1;52600;PEARLS;9996;1;9995;23;;;9998;2;10004;1;10005;23;9997.0;632.0
-1;52700;PEARLS;9995;29;;;;;9998;1;10005;29;;;9996.5;636.0
-1;52700;BANANAS;4941;29;;;;;4948;29;;;;;4944.5;593.2285
-1;52800;PEARLS;9995;24;;;;;9998;1;10005;24;;;9996.5;642.0
-1;52800;BANANAS;4941;24;;;;;4948;24;;;;;4944.5;596.76074
-1;52900;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;644.0
-1;52900;BANANAS;4941;31;;;;;4947;1;4948;30;;;4944.0;597.84375
-1;53000;BANANAS;4941;28;;;;;4948;28;;;;;4944.5;595.8281
-1;53000;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;644.0
-1;53100;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;644.0
-1;53100;BANANAS;4943;31;;;;;4949;1;4950;30;;;4946.0;591.1797
-1;53200;PEARLS;9996;1;9995;30;;;9998;1;10004;1;10005;30;9997.0;644.0
-1;53200;BANANAS;4943;31;;;;;4950;31;;;;;4946.5;590.90234
-1;53300;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;646.0
-1;53300;BANANAS;4943;24;;;;;4950;24;;;;;4946.5;591.13086
-1;53400;BANANAS;4942;23;;;;;4943;1;4949;23;;;4942.5;592.8701
-1;53400;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;646.0
-1;53500;PEARLS;9996;1;9995;25;;;10002;8;10004;1;10005;25;9999.0;646.0
-1;53500;BANANAS;4943;26;;;;;4948;8;4949;1;4950;25;4945.5;594.7197
-1;53600;PEARLS;9998;2;9995;23;;;10005;23;;;;;10001.5;646.0
-1;53600;BANANAS;4943;1;4942;23;;;4949;23;;;;;4946.0;595.4844
-1;53700;PEARLS;9996;2;9995;25;;;10002;10;10004;2;10005;25;9999.0;650.0
-1;53700;BANANAS;4943;27;;;;;4948;10;4949;2;4950;25;4945.5;594.7217
-1;53800;BANANAS;4944;2;4943;23;;;4948;6;4950;25;;;4946.0;593.4502
-1;53800;PEARLS;9996;2;9995;23;;;9998;13;10002;6;10004;2;9997.0;650.0
-1;53900;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;650.0
-1;53900;BANANAS;4949;1;4948;4;4944;28;4951;28;;;;;4950.0;592.5664
-1;54000;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;650.0
-1;54000;BANANAS;4945;1;4944;21;;;4951;22;;;;;4948.0;592.39844
-1;54100;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;650.0
-1;54100;BANANAS;4944;23;;;;;4951;23;;;;;4947.5;593.87305
-1;54200;BANANAS;4943;21;;;;;4950;21;;;;;4946.5;595.8613
-1;54200;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;650.0
-1;54300;BANANAS;4945;1;4944;25;;;4951;25;;;;;4948.0;594.16504
-1;54300;PEARLS;9998;1;9995;25;;;10005;25;;;;;10001.5;650.0
-1;54400;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;650.0
-1;54400;BANANAS;4944;23;;;;;4951;24;;;;;4947.5;593.9824
-1;54500;BANANAS;4944;29;;;;;4945;1;4949;9;4951;29;4944.5;593.55566
-1;54500;PEARLS;9995;29;;;;;10002;9;10005;29;;;9998.5;650.0
-1;54600;BANANAS;4945;4;4944;28;;;4950;2;4951;26;;;4947.5;596.6885
-1;54600;PEARLS;9998;4;9996;2;9995;26;10004;2;10005;26;;;10001.0;650.0
-1;54700;PEARLS;9998;2;9995;21;;;10005;21;;;;;10001.5;650.0
-1;54700;BANANAS;4944;3;4943;21;;;4950;21;;;;;4947.0;597.3789
-1;54800;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;650.0
-1;54800;BANANAS;4943;24;;;;;4950;24;;;;;4946.5;598.1865
-1;54900;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;650.0
-1;54900;BANANAS;4943;1;4942;28;;;4949;29;;;;;4946.0;599.55176
-1;55000;BANANAS;4943;27;;;;;4949;27;;;;;4946.0;598.95215
-1;55000;PEARLS;9995;27;;;;;9998;5;10005;27;;;9996.5;650.0
-1;55100;PEARLS;10002;9;9996;2;9995;29;10004;2;10005;29;;;10003.0;650.0
-1;55100;BANANAS;4943;31;;;;;4950;31;;;;;4946.5;598.75977
-1;55200;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;668.0
-1;55200;BANANAS;4943;25;;;;;4950;25;;;;;4946.5;598.19824
-1;55300;PEARLS;9996;1;9995;24;;;10002;7;10004;1;10005;24;9999.0;668.0
-1;55300;BANANAS;4944;1;4943;24;;;4948;7;4950;25;;;4946.0;597.1875
-1;55400;BANANAS;4944;1;4943;22;;;4950;23;;;;;4947.0;597.66797
-1;55400;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;668.0
-1;55500;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;668.0
-1;55500;BANANAS;4947;2;4943;26;;;4949;26;;;;;4948.0;599.98047
-1;55600;PEARLS;9998;7;9996;1;9995;27;10004;1;10005;27;;;10001.0;668.0
-1;55600;BANANAS;4943;7;4942;28;;;4949;28;;;;;4946.0;603.6797
-1;55700;BANANAS;4943;21;;;;;4948;7;4950;21;;;4945.5;601.3711
-1;55700;PEARLS;9995;21;;;;;10002;7;10005;21;;;9998.5;668.0
-1;55800;BANANAS;4943;23;;;;;4950;23;;;;;4946.5;599.4453
-1;55800;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;668.0
-1;55900;BANANAS;4943;24;;;;;4950;24;;;;;4946.5;600.47656
-1;55900;PEARLS;9995;24;;;;;9998;11;10005;24;;;9996.5;668.0
-1;56000;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;668.0
-1;56000;BANANAS;4943;22;;;;;4950;22;;;;;4946.5;605.53906
-1;56100;BANANAS;4943;30;;;;;4950;30;;;;;4946.5;602.46094
-1;56100;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;668.0
-1;56200;BANANAS;4943;28;;;;;4950;28;;;;;4946.5;602.3203
-1;56200;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;668.0
-1;56300;BANANAS;4943;23;;;;;4948;8;4950;23;;;4945.5;605.0781
-1;56300;PEARLS;9995;23;;;;;10002;8;10005;23;;;9998.5;668.0
-1;56400;PEARLS;9998;6;9995;23;;;10005;23;;;;;10001.5;668.0
-1;56400;BANANAS;4944;6;4943;23;;;4950;23;;;;;4947.0;607.23047
-1;56500;BANANAS;4943;25;;;;;4950;25;;;;;4946.5;606.28516
-1;56500;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;668.0
-1;56600;BANANAS;4943;27;;;;;4949;27;;;;;4946.0;608.23047
-1;56600;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;668.0
-1;56700;BANANAS;4943;24;;;;;4950;25;;;;;4946.5;606.28516
-1;56700;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;676.0
-1;56800;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;676.0
-1;56800;BANANAS;4943;23;;;;;4950;24;;;;;4946.5;607.2383
-1;56900;BANANAS;4944;5;4943;20;;;4950;20;;;;;4947.0;606.0703
-1;56900;PEARLS;9998;5;9995;20;;;10005;20;;;;;10001.5;676.0
-1;57000;BANANAS;4943;25;;;;;4949;25;;;;;4946.0;607.8711
-1;57000;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;676.0
-1;57100;BANANAS;4943;27;;;;;4949;2;4950;25;;;4946.0;619.83594
-1;57100;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;680.0
-1;57200;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;680.0
-1;57200;BANANAS;4943;26;;;;;4946;2;4950;26;;;4944.5;619.4746
-1;57300;BANANAS;4943;25;;;;;4950;25;;;;;4946.5;618.9951
-1;57300;PEARLS;10002;1;9995;25;;;10005;25;;;;;10003.5;680.0
-1;57400;BANANAS;4944;1;4943;26;;;4948;2;4950;28;;;4946.0;618.38574
-1;57400;PEARLS;9996;2;9995;26;;;10002;2;10004;2;10005;26;9999.0;682.0
-1;57500;BANANAS;4944;31;;;;;4949;1;4951;31;;;4946.5;616.6328
-1;57500;PEARLS;9996;1;9995;30;;;10002;1;10004;1;10005;30;9999.0;682.0
-1;57600;PEARLS;9995;29;;;;;9998;1;10005;29;;;9996.5;682.0
-1;57600;BANANAS;4944;29;;;;;4951;29;;;;;4947.5;616.23535
-1;57700;BANANAS;4945;2;4944;28;;;4949;2;4951;30;;;4947.0;616.3711
-1;57700;PEARLS;9996;2;9995;28;;;10002;2;10004;2;10005;28;9999.0;684.0
-1;57800;BANANAS;4945;2;4944;26;;;4951;28;;;;;4948.0;616.16113
-1;57800;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;684.0
-1;57900;BANANAS;4944;32;;;;;4950;2;4951;30;;;4947.0;617.5215
-1;57900;PEARLS;10002;1;9996;2;9995;30;10004;2;10005;30;;;10003.0;684.0
-1;58000;PEARLS;9998;7;9995;23;;;10005;23;;;;;10001.5;686.0
-1;58000;BANANAS;4945;6;4944;23;;;4951;23;;;;;4948.0;617.8164
-1;58100;BANANAS;4943;23;;;;;4950;24;;;;;4946.5;618.3672
-1;58100;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;686.0
-1;58200;BANANAS;4944;26;;;;;4950;2;4951;24;;;4947.0;617.5625
-1;58200;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;686.0
-1;58300;BANANAS;4944;23;;;;;4951;23;;;;;4947.5;617.4053
-1;58300;PEARLS;9996;2;9995;21;;;9998;1;10004;2;10005;21;9997.0;686.0
-1;58400;PEARLS;9995;21;;;;;10000;4;10005;21;;;9997.5;688.0
-1;58400;BANANAS;4944;21;;;;;4951;21;;;;;4947.5;616.30273
-1;58500;BANANAS;4945;30;;;;;4951;30;;;;;4948.0;616.0254
-1;58500;PEARLS;9996;1;9995;29;;;9998;1;10004;1;10005;29;9997.0;688.0
-1;58600;BANANAS;4945;4;4944;27;;;4951;29;;;;;4948.0;616.5049
-1;58600;PEARLS;9998;2;9996;2;9995;27;10004;2;10005;27;;;10001.0;690.0
-1;58700;BANANAS;4945;1;4944;24;;;4951;25;;;;;4948.0;616.33594
-1;58700;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;690.0
-1;58800;BANANAS;4945;5;4944;24;;;4951;24;;;;;4948.0;616.9453
-1;58800;PEARLS;9998;4;9996;2;9995;22;10004;2;10005;22;;;10001.0;690.0
-1;58900;PEARLS;9995;22;;;;;9998;1;10005;22;;;9996.5;690.0
-1;58900;BANANAS;4944;22;;;;;4951;22;;;;;4947.5;616.6377
-1;59000;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;692.0
-1;59000;BANANAS;4945;9;4944;26;;;4951;26;;;;;4948.0;616.20996
-1;59100;BANANAS;4944;30;;;;;4945;12;4951;30;;;4944.5;616.3633
-1;59100;PEARLS;9995;30;;;;;9998;2;10005;30;;;9996.5;692.0
-1;59200;PEARLS;10000;3;9996;2;9995;29;10004;2;10005;29;;;10002.0;696.0
-1;59200;BANANAS;4949;1;4944;31;;;4951;31;;;;;4950.0;647.97656
-1;59300;PEARLS;9996;2;9995;28;;;9998;13;10004;2;10005;28;9997.0;696.0
-1;59300;BANANAS;4944;30;;;;;4950;2;4951;28;;;4947.0;645.7617
-1;59400;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;696.0
-1;59400;BANANAS;4944;28;;;;;4949;3;4951;28;;;4946.5;647.71094
-1;59500;BANANAS;4945;1;4944;29;;;4950;29;;;;;4947.5;643.8594
-1;59500;PEARLS;9998;1;9996;2;9995;27;10004;2;10005;27;;;10001.0;696.0
-1;59600;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;696.0
-1;59600;BANANAS;4944;25;;;;;4951;25;;;;;4947.5;647.9961
-1;59700;PEARLS;9998;8;9996;2;9995;26;10004;2;10005;26;;;10001.0;696.0
-1;59700;BANANAS;4945;10;4944;26;;;4951;28;;;;;4948.0;652.0625
-1;59800;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;696.0
-1;59800;BANANAS;4944;20;;;;;4951;20;;;;;4947.5;652.4961
-1;59900;BANANAS;4946;1;4945;24;;;4951;2;4952;22;;;4948.5;654.5625
-1;59900;PEARLS;10002;1;9998;1;9996;2;10004;2;10005;22;;;10003.0;696.0
-1;60000;PEARLS;9998;4;9996;2;9995;29;10004;2;10005;29;;;10001.0;700.0
-1;60000;BANANAS;4946;4;4945;31;;;4952;31;;;;;4949.0;661.8125
-1;60100;PEARLS;9995;25;;;;;9998;1;10005;25;;;9996.5;700.0
-1;60100;BANANAS;4945;25;;;;;4952;25;;;;;4948.5;663.3242
-1;60200;PEARLS;10000;3;9996;1;9995;21;10004;1;10005;21;;;10002.0;702.0
-1;60200;BANANAS;4946;1;4945;21;;;4952;22;;;;;4949.0;663.1719
-1;60300;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;702.0
-1;60300;BANANAS;4945;24;;;;;4952;24;;;;;4948.5;661.8594
-1;60400;BANANAS;4946;1;4945;24;;;4952;25;;;;;4949.0;662.0664
-1;60400;PEARLS;10000;4;9996;1;9995;24;10004;1;10005;24;;;10002.0;702.0
-1;60500;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;702.0
-1;60500;BANANAS;4946;2;4945;20;;;4952;22;;;;;4949.0;662.7344
-1;60600;PEARLS;9995;27;;;;;10002;3;10005;27;;;9998.5;704.0
-1;60600;BANANAS;4945;27;;;;;4950;3;4952;27;;;4947.5;665.7656
-1;60700;PEARLS;9996;2;9995;29;;;10002;8;10004;2;10005;29;9999.0;704.0
-1;60700;BANANAS;4946;31;;;;;4951;8;4952;2;4953;29;4948.5;667.5703
-1;60800;BANANAS;4945;25;;;;;4952;25;;;;;4948.5;661.8008
-1;60800;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;704.0
-1;60900;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;704.0
-1;60900;BANANAS;4945;2;4944;23;;;4951;25;;;;;4948.0;658.1211
-1;61000;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;704.0
-1;61000;BANANAS;4944;31;;;;;4951;31;;;;;4947.5;654.5
-1;61100;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;705.0
-1;61100;BANANAS;4944;32;;;;;4945;2;4947;3;4951;32;4944.5;656.375
-1;61200;BANANAS;4944;30;;;;;4951;30;;;;;4947.5;658.83203
-1;61200;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;705.0
-1;61300;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;705.0
-1;61300;BANANAS;4944;31;;;;;4950;31;;;;;4947.0;656.90234
-1;61400;PEARLS;10002;2;9996;2;9995;26;10004;2;10005;26;;;10003.0;705.0
-1;61400;BANANAS;4944;28;;;;;4951;28;;;;;4947.5;661.7461
-1;61500;PEARLS;10002;6;9995;29;;;10005;29;;;;;10003.5;709.0
-1;61500;BANANAS;4945;29;;;;;4952;29;;;;;4948.5;669.0508
-1;61600;BANANAS;4945;26;;;;;4952;26;;;;;4948.5;669.3711
-1;61600;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;721.0
-1;61700;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;721.0
-1;61700;BANANAS;4950;1;4945;23;;;4951;1;4952;22;;;4950.5;666.77344
-1;61800;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;721.0
-1;61800;BANANAS;4944;29;;;;;4951;29;;;;;4947.5;665.85547
-1;61900;PEARLS;9996;2;9995;23;;;9998;1;10004;2;10005;23;9997.0;721.0
-1;61900;BANANAS;4945;2;4944;23;;;4951;25;;;;;4948.0;666.21875
-1;62000;BANANAS;4944;23;;;;;4950;1;4951;22;;;4947.0;660.66016
-1;62000;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;723.0
-1;62100;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;723.0
-1;62100;BANANAS;4944;25;;;;;4950;1;4951;24;;;4947.0;661.7578
-1;62200;PEARLS;9998;9;9995;26;;;10005;26;;;;;10001.5;723.0
-1;62200;BANANAS;4944;8;4943;26;;;4950;26;;;;;4947.0;658.46484
-1;62300;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;723.0
-1;62300;BANANAS;4944;22;;;;;4951;22;;;;;4947.5;663.46094
-1;62400;BANANAS;4944;26;;;;;4951;26;;;;;4947.5;661.47656
-1;62400;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;723.0
-1;62500;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;723.0
-1;62500;BANANAS;4944;29;;;;;4950;2;4951;27;;;4947.0;660.8125
-1;62600;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;723.0
-1;62600;BANANAS;4943;31;;;;;4950;31;;;;;4946.5;657.6172
-1;62700;PEARLS;9995;25;;;;;10002;4;10005;25;;;9998.5;723.0
-1;62700;BANANAS;4944;25;;;;;4949;4;4951;25;;;4946.5;660.48047
-1;62800;BANANAS;4943;28;;;;;4950;28;;;;;4946.5;656.0547
-1;62800;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;723.0
-1;62900;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;739.0
-1;62900;BANANAS;4943;22;;;;;4950;22;;;;;4946.5;656.16406
-1;63000;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;740.0
-1;63000;BANANAS;4943;27;;;;;4950;27;;;;;4946.5;656.58594
-1;63100;BANANAS;4943;20;;;;;4948;1;4950;20;;;4945.5;677.91016
-1;63100;PEARLS;9995;20;;;;;10002;1;10005;20;;;9998.5;740.0
-1;63200;BANANAS;4943;24;;;;;4950;24;;;;;4946.5;678.13086
-1;63200;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;740.0
-1;63300;BANANAS;4943;28;;;;;4950;28;;;;;4946.5;678.3008
-1;63300;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;740.0
-1;63400;PEARLS;9996;1;9995;30;;;10002;9;10004;1;10005;30;9999.0;740.0
-1;63400;BANANAS;4943;31;;;;;4948;9;4950;31;;;4945.5;677.3711
-1;63500;PEARLS;9996;2;9995;30;;;9998;1;10002;3;10004;2;9997.0;740.0
-1;63500;BANANAS;4943;32;;;;;4948;3;4950;32;;;4945.5;677.1133
-1;63600;BANANAS;4943;31;;;;;4948;6;4950;31;;;4945.5;677.0
-1;63600;PEARLS;9996;1;9995;30;;;10002;6;10004;1;10005;30;9999.0;742.0
-1;63700;PEARLS;9998;8;9996;2;9995;22;10004;2;10005;22;;;10001.0;742.0
-1;63700;BANANAS;4944;8;4943;24;;;4949;2;4950;22;;;4946.5;678.5078
-1;63800;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;742.0
-1;63800;BANANAS;4943;1;4942;26;;;4949;28;;;;;4946.0;682.8164
-1;63900;PEARLS;9995;25;;;;;10002;3;10005;25;;;9998.5;742.0
-1;63900;BANANAS;4942;24;;;;;4947;3;4949;25;;;4944.5;684.666
-1;64000;BANANAS;4942;31;;;;;4948;1;4949;30;;;4945.0;697.4492
-1;64000;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;742.0
-1;64100;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;742.0
-1;64100;BANANAS;4941;29;;;;;4948;29;;;;;4944.5;705.6406
-1;64200;PEARLS;9996;1;9995;23;;;10002;1;10004;1;10005;23;9999.0;742.0
-1;64200;BANANAS;4941;24;;;;;4946;1;4948;24;;;4943.5;706.84375
-1;64300;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;742.0
-1;64300;BANANAS;4941;29;;;;;4948;29;;;;;4944.5;708.96875
-1;64400;BANANAS;4940;25;;;;;4947;26;;;;;4943.5;720.60156
-1;64400;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;742.0
-1;64500;PEARLS;9998;1;9996;1;9995;30;10004;1;10005;30;;;10001.0;742.0
-1;64500;BANANAS;4942;1;4941;31;;;4947;1;4948;30;;;4944.5;718.2422
-1;64600;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;742.0
-1;64600;BANANAS;4941;23;;;;;4948;24;;;;;4944.5;713.7422
-1;64700;BANANAS;4941;30;;;;;4946;1;4947;2;4948;28;4943.5;717.78906
-1;64700;PEARLS;9996;2;9995;28;;;10002;1;10004;2;10005;28;9999.0;742.0
-1;64800;BANANAS;4941;2;4940;26;;;4945;4;4947;28;;;4943.0;721.4844
-1;64800;PEARLS;9996;2;9995;26;;;10002;4;10004;2;10005;26;9999.0;742.0
-1;64900;BANANAS;4940;30;;;;;4941;1;4947;30;;;4940.5;725.6172
-1;64900;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;742.0
-1;65000;PEARLS;9995;22;;;;;10002;3;10005;22;;;9998.5;742.0
-1;65000;BANANAS;4941;22;;;;;4946;3;4948;22;;;4943.5;721.59375
-1;65100;BANANAS;4942;9;4941;31;;;4947;31;;;;;4944.5;723.2422
-1;65100;PEARLS;9998;9;9996;2;9995;29;10004;2;10005;29;;;10001.0;742.0
-1;65200;BANANAS;4940;25;;;;;4947;25;;;;;4943.5;732.0625
-1;65200;PEARLS;10002;5;9995;25;;;10005;25;;;;;10003.5;743.0
-1;65300;BANANAS;4945;1;4941;3;4940;31;4946;2;4947;29;;;4945.5;736.4531
-1;65300;PEARLS;10002;1;9998;3;9996;2;10004;2;10005;29;;;10003.0;753.0
-1;65400;PEARLS;9996;1;9995;24;;;9998;1;10004;1;10005;24;9997.0;755.0
-1;65400;BANANAS;4940;25;;;;;4947;25;;;;;4943.5;730.96094
-1;65500;BANANAS;4941;2;4940;25;;;4945;6;4947;27;;;4943.0;727.7578
-1;65500;PEARLS;9996;2;9995;25;;;10002;6;10004;2;10005;25;9999.0;757.0
-1;65600;BANANAS;4941;8;4940;28;;;4947;28;;;;;4944.0;727.4375
-1;65600;PEARLS;9998;8;9995;28;;;10005;28;;;;;10001.5;757.0
-1;65700;BANANAS;4940;21;;;;;4947;21;;;;;4943.5;725.9453
-1;65700;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;757.0
-1;65800;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;757.0
-1;65800;BANANAS;4940;29;;;;;4947;29;;;;;4943.5;734.8203
-1;65900;BANANAS;4940;27;;;;;4946;1;4947;26;;;4943.0;739.4219
-1;65900;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;757.0
-1;66000;BANANAS;4941;1;4940;20;;;4947;21;;;;;4944.0;728.9219
-1;66000;PEARLS;9996;1;9995;20;;;9998;2;10004;1;10005;20;9997.0;757.0
-1;66100;BANANAS;4940;22;;;;;4947;22;;;;;4943.5;739.3125
-1;66100;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;765.0
-1;66200;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;777.0
-1;66200;BANANAS;4940;28;;;;;4947;28;;;;;4943.5;739.77344
-1;66300;BANANAS;4940;25;;;;;4947;25;;;;;4943.5;735.1875
-1;66300;PEARLS;9995;25;;;;;9998;1;10005;25;;;9996.5;777.0
-1;66400;BANANAS;4940;29;;;;;4945;6;4947;29;;;4942.5;740.41406
-1;66400;PEARLS;9996;1;9995;28;;;10002;6;10004;1;10005;28;9999.0;779.0
-1;66500;BANANAS;4940;24;;;;;4941;1;4947;24;;;4940.5;738.03906
-1;66500;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;779.0
-1;66600;PEARLS;9995;25;;;;;10002;8;10005;25;;;9998.5;779.0
-1;66600;BANANAS;4942;1;4939;25;;;4944;8;4946;25;;;4943.0;769.37695
-1;66700;BANANAS;4942;6;4940;1;4939;30;4946;30;;;;;4944.0;770.1387
-1;66700;PEARLS;9998;1;9995;30;;;10005;30;;;;;10001.5;779.0
-1;66800;BANANAS;4939;24;;;;;4945;2;4946;22;;;4942.0;771.7637
-1;66800;PEARLS;9996;2;9995;22;;;9998;1;10004;2;10005;22;9997.0;779.0
-1;66900;BANANAS;4938;29;;;;;4945;29;;;;;4941.5;773.5293
-1;66900;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;781.0
