day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;46300;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;527.0
-1;46300;BANANAS;4896;1;4890;23;;;4897;23;;;;;4896.5;-746.7422
-1;46400;BANANAS;4890;26;;;;;4897;26;;;;;4893.5;-742.1406
-1;46400;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;527.0
-1;46500;PEARLS;9996;2;9995;23;;;10002;5;10004;2;10005;23;9999.0;527.0
-1;46500;BANANAS;4890;25;;;;;4891;1;4895;5;4897;25;4890.5;-740.8594
-1;46600;PEARLS;9996;2;9995;21;;;10002;2;10004;2;10005;21;9999.0;527.0
-1;46600;BANANAS;4893;4;4890;23;;;4895;2;4897;23;;;4894.0;-685.6328
-1;46700;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;527.0
-1;46700;BANANAS;4889;23;;;;;4896;23;;;;;4892.5;-737.4844
-1;46800;BANANAS;4891;5;4890;23;;;4896;1;4897;22;;;4893.5;-744.14844
-1;46800;PEARLS;9998;4;9996;1;9995;22;10004;1;10005;22;;;10001.0;527.0
-1;46900;BANANAS;4895;1;4890;2;4889;26;4896;28;;;;;4895.5;-740.5625
-1;46900;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;527.0
-1;47000;PEARLS;9995;20;;;;;10002;8;10005;20;;;9998.5;527.0
-1;47000;BANANAS;4889;20;;;;;4894;8;4896;20;;;4891.5;-727.9297
-1;47100;BANANAS;4890;4;4889;24;;;4896;24;;;;;4893.0;-626.9219
-1;47100;PEARLS;9998;5;9995;24;;;10005;24;;;;;10001.5;529.0
-1;47200;BANANAS;4895;1;4889;29;;;4896;29;;;;;4895.5;-633.28906
-1;47200;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;529.0
-1;47300;BANANAS;4890;24;;;;;4896;24;;;;;4893.0;-683.5547
-1;47300;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;529.0
-1;47400;PEARLS;9996;2;9995;24;;;10002;5;10004;2;10005;24;9999.0;529.0
-1;47400;BANANAS;4890;26;;;;;4894;5;4896;26;;;4892.0;-690.27344
-1;47500;BANANAS;4890;28;;;;;4896;28;;;;;4893.0;-669.1172
-1;47500;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;529.0
-1;47600;BANANAS;4889;21;;;;;4896;21;;;;;4892.5;-665.5781
-1;47600;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;529.0
-1;47700;BANANAS;4890;24;;;;;4896;1;4897;23;;;4893.0;-543.6328
-1;47700;PEARLS;9996;1;9995;23;;;9998;1;10004;1;10005;23;9997.0;529.0
-1;47800;PEARLS;9995;22;;;;;9998;1;10002;8;10005;22;9996.5;529.0
-1;47800;BANANAS;4890;22;;;;;4895;8;4897;22;;;4892.5;-543.7578
-1;47900;BANANAS;4891;1;4890;21;;;4897;21;;;;;4894.0;-541.91406
-1;47900;PEARLS;9998;1;9995;21;;;10005;21;;;;;10001.5;529.0
-1;48000;BANANAS;4891;3;4890;29;;;4897;29;;;;;4894.0;-540.96875
-1;48000;PEARLS;9998;3;9996;2;9995;27;10004;2;10005;27;;;10001.0;529.0
-1;48100;BANANAS;4890;29;;;;;4897;29;;;;;4893.5;-540.15625
-1;48100;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;529.0
-1;48200;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;529.0
-1;48200;BANANAS;4890;26;;;;;4897;26;;;;;4893.5;-536.3281
-1;48300;BANANAS;4895;1;4890;29;;;4897;29;;;;;4896.0;-534.46875
-1;48300;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;529.0
-1;48400;BANANAS;4895;1;4889;22;;;4896;22;;;;;4895.5;-577.8828
-1;48400;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;529.0
-1;48500;BANANAS;4889;25;;;;;4896;25;;;;;4892.5;-628.40625
-1;48500;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;529.0
-1;48600;PEARLS;9996;2;9995;20;;;10002;4;10004;2;10005;20;9999.0;529.0
-1;48600;BANANAS;4889;22;;;;;4894;4;4896;22;;;4891.5;-628.2344
-1;48700;BANANAS;4889;21;;;;;4896;21;;;;;4892.5;-619.0625
-1;48700;PEARLS;10002;2;9995;21;;;10005;21;;;;;10003.5;529.0
-1;48800;BANANAS;4891;10;4890;31;;;4896;31;;;;;4893.5;-631.9922
-1;48800;PEARLS;9998;10;9996;2;9995;29;10004;2;10005;29;;;10001.0;533.0
-1;48900;BANANAS;4891;2;4890;25;;;4896;1;4897;24;;;4893.5;-621.9922
-1;48900;PEARLS;9998;3;9996;1;9995;24;10004;1;10005;24;;;10001.0;533.0
-1;49000;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;533.0
-1;49000;BANANAS;4890;29;;;;;4897;29;;;;;4893.5;-617.46094
-1;49100;BANANAS;4891;3;4890;26;;;4897;26;;;;;4894.0;-607.25
-1;49100;PEARLS;9998;3;9995;26;;;10005;26;;;;;10001.5;533.0
-1;49200;BANANAS;4890;25;;;;;4897;25;;;;;4893.5;-487.5625
-1;49200;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;535.0
-1;49300;BANANAS;4896;1;4891;29;;;4897;29;;;;;4896.5;-485.3828
-1;49300;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;535.0
-1;49400;PEARLS;9998;5;9996;1;9995;21;10004;1;10005;21;;;10001.0;535.0
-1;49400;BANANAS;4897;1;4892;5;4891;22;4898;22;;;;;4897.5;-540.3906
-1;49500;BANANAS;4891;23;;;;;4897;23;;;;;4894.0;-595.15625
-1;49500;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;535.0
-1;49600;BANANAS;4890;22;;;;;4897;22;;;;;4893.5;-592.0547
-1;49600;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;535.0
-1;49700;BANANAS;4891;2;4890;22;;;4895;9;4897;24;;;4893.0;-601.0469
-1;49700;PEARLS;9996;2;9995;22;;;10002;8;10004;2;10005;22;9999.0;535.0
-1;49800;BANANAS;4890;22;;;;;4897;22;;;;;4893.5;-603.2969
-1;49800;PEARLS;9996;1;9995;21;;;9998;1;10004;1;10005;21;9997.0;535.0
-1;49900;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;535.0
-1;49900;BANANAS;4890;22;;;;;4895;1;4896;2;4897;20;4892.5;-600.78125
-1;50000;BANANAS;4892;1;4889;30;;;4896;30;;;;;4894.0;-589.52344
-1;50000;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;535.0
-1;50100;BANANAS;4889;32;;;;;4896;32;;;;;4892.5;-598.75
-1;50100;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;535.0
-1;50200;PEARLS;9998;1;9996;2;9995;23;10004;2;10005;23;;;10001.0;537.0
-1;50200;BANANAS;4891;1;4890;25;;;4896;25;;;;;4893.5;-661.3047
-1;50300;PEARLS;9996;1;9995;25;;;10002;5;10004;1;10005;25;9999.0;537.0
-1;50300;BANANAS;4890;26;;;;;4895;6;4896;1;4897;25;4892.5;-665.9531
-1;50400;PEARLS;10002;4;9996;1;9995;29;10004;1;10005;29;;;10003.0;537.0
-1;50400;BANANAS;4890;30;;;;;4897;30;;;;;4893.5;-661.8047
-1;50500;BANANAS;4890;29;;;;;4897;29;;;;;4893.5;-666.0781
-1;50500;PEARLS;10002;4;9996;1;9995;28;10004;1;10005;28;;;10003.0;545.0
-1;50600;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;553.0
-1;50600;BANANAS;4895;1;4890;24;;;4896;1;4897;23;;;4895.5;-668.1328
-1;50700;PEARLS;9995;25;;;;;10002;3;10005;25;;;9998.5;553.0
-1;50700;BANANAS;4890;25;;;;;4891;1;4895;3;4897;25;4890.5;-665.40625
-1;50800;PEARLS;9995;24;;;;;9998;1;10002;6;10005;24;9996.5;553.0
-1;50800;BANANAS;4890;24;;;;;4895;6;4897;24;;;4892.5;-610.1875
-1;50900;BANANAS;4890;27;;;;;4897;27;;;;;4893.5;-606.0781
-1;50900;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;555.0
-1;51000;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;555.0
-1;51000;BANANAS;4890;24;;;;;4896;2;4897;22;;;4893.0;-612.2656
-1;51100;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;555.0
-1;51100;BANANAS;4891;27;;;;;4897;27;;;;;4894.0;-605.5469
-1;51200;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;555.0
-1;51200;BANANAS;4890;32;;;;;4897;32;;;;;4893.5;-590.35156
-1;51300;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;555.0
-1;51300;BANANAS;4891;25;;;;;4897;25;;;;;4894.0;-593.90625
-1;51400;BANANAS;4891;23;;;;;4897;23;;;;;4894.0;-594.65625
-1;51400;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;555.0
-1;51500;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;555.0
-1;51500;BANANAS;4891;22;;;;;4897;2;4898;20;;;4894.0;-601.0781
-1;51600;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;555.0
-1;51600;BANANAS;4891;31;;;;;4897;2;4898;29;;;4894.0;-597.4297
-1;51700;PEARLS;9996;2;9995;30;;;10002;5;10004;2;10005;30;9999.0;555.0
-1;51700;BANANAS;4891;32;;;;;4896;5;4897;2;4898;30;4893.5;-599.2031
-1;51800;BANANAS;4891;26;;;;;4898;26;;;;;4894.5;-607.77344
-1;51800;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;555.0
-1;51900;PEARLS;9996;1;9995;26;;;10002;6;10004;1;10005;26;9999.0;555.0
-1;51900;BANANAS;4892;1;4891;26;;;4896;6;4898;27;;;4894.0;-603.9844
-1;52000;PEARLS;10000;3;9996;1;9995;23;10004;1;10005;23;;;10002.0;555.0
-1;52000;BANANAS;4891;24;;;;;4897;1;4898;23;;;4894.0;-595.8672
-1;52100;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;555.0
-1;52100;BANANAS;4891;30;;;;;4898;30;;;;;4894.5;-590.7422
-1;52200;BANANAS;4891;28;;;;;4896;3;4898;28;;;4893.5;-599.3125
-1;52200;PEARLS;9995;28;;;;;10002;3;10005;28;;;9998.5;555.0
-1;52300;PEARLS;9995;21;;;;;10002;3;10005;21;;;9998.5;555.0
-1;52300;BANANAS;4892;21;;;;;4897;2;4899;21;;;4894.5;-592.97656
-1;52400;PEARLS;10000;6;9996;2;9995;22;10004;2;10005;22;;;10002.0;555.0
-1;52400;BANANAS;4892;2;4891;22;;;4898;24;;;;;4895.0;-592.84375
-1;52500;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;555.0
-1;52500;BANANAS;4891;31;;;;;4898;31;;;;;4894.5;-592.16406
-1;52600;BANANAS;4891;24;;;;;4897;1;4898;23;;;4894.0;-596.5078
-1;52600;PEARLS;9996;1;9995;23;;;9998;2;10004;1;10005;23;9997.0;555.0
-1;52700;PEARLS;9995;29;;;;;9998;1;10005;29;;;9996.5;559.0
-1;52700;BANANAS;4891;29;;;;;4897;29;;;;;4894.0;-596.9297
-1;52800;PEARLS;9995;24;;;;;9998;1;10005;24;;;9996.5;563.0
-1;52800;BANANAS;4891;24;;;;;4897;24;;;;;4894.0;-499.02344
-1;52900;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;565.0
-1;52900;BANANAS;4891;1;4890;30;;;4897;31;;;;;4894.0;-492.89062
-1;53000;BANANAS;4891;28;;;;;4898;28;;;;;4894.5;-504.3125
-1;53000;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;565.0
-1;53100;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;565.0
-1;53100;BANANAS;4892;31;;;;;4898;31;;;;;4895.0;-530.64844
-1;53200;PEARLS;9996;1;9995;30;;;9998;1;10004;1;10005;30;9997.0;565.0
-1;53200;BANANAS;4892;31;;;;;4898;1;4899;30;;;4895.0;-532.21875
-1;53300;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;567.0
-1;53300;BANANAS;4892;24;;;;;4899;24;;;;;4895.5;-530.9219
-1;53400;BANANAS;4892;23;;;;;4893;1;4899;23;;;4892.5;-521.0703
-1;53400;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;567.0
-1;53500;PEARLS;9996;1;9995;25;;;10002;8;10004;1;10005;25;9999.0;567.0
-1;53500;BANANAS;4892;26;;;;;4897;8;4899;26;;;4894.5;-475.2422
-1;53600;PEARLS;9998;2;9995;23;;;10005;23;;;;;10001.5;567.0
-1;53600;BANANAS;4893;1;4892;23;;;4899;23;;;;;4896.0;-469.125
-1;53700;PEARLS;9996;2;9995;25;;;10002;10;10004;2;10005;25;9999.0;569.0
-1;53700;BANANAS;4892;27;;;;;4897;10;4898;2;4899;25;4894.5;-475.22656
-1;53800;BANANAS;4892;25;;;;;4897;6;4898;2;4899;23;4894.5;-485.39844
-1;53800;PEARLS;9996;2;9995;23;;;9998;13;10002;6;10004;2;9997.0;569.0
-1;53900;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;569.0
-1;53900;BANANAS;4897;1;4896;4;4891;28;4898;28;;;;;4897.5;-492.46875
-1;54000;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;569.0
-1;54000;BANANAS;4891;22;;;;;4898;22;;;;;4894.5;-709.34375
-1;54100;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;569.0
-1;54100;BANANAS;4892;23;;;;;4899;23;;;;;4895.5;-699.5078
-1;54200;BANANAS;4892;1;4891;20;;;4898;21;;;;;4895.0;-686.2578
-1;54200;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;569.0
-1;54300;BANANAS;4892;1;4891;25;;;4898;25;;;;;4895.0;-697.5625
-1;54300;PEARLS;9998;1;9995;25;;;10005;25;;;;;10001.5;569.0
-1;54400;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;569.0
-1;54400;BANANAS;4892;23;;;;;4898;2;4899;22;;;4895.0;-698.78906
-1;54500;BANANAS;4892;28;;;;;4897;9;4899;29;;;4894.5;-701.625
-1;54500;PEARLS;9995;29;;;;;10002;9;10005;29;;;9998.5;569.0
-1;54600;BANANAS;4893;4;4892;28;;;4899;28;;;;;4896.0;-695.1172
-1;54600;PEARLS;9998;4;9996;2;9995;26;10004;2;10005;26;;;10001.0;569.0
-1;54700;PEARLS;9998;2;9995;21;;;10005;21;;;;;10001.5;569.0
-1;54700;BANANAS;4894;3;4893;21;;;4900;21;;;;;4897.0;-688.21094
-1;54800;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;569.0
-1;54800;BANANAS;4893;24;;;;;4899;1;4900;23;;;4896.0;-680.1328
-1;54900;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;569.0
-1;54900;BANANAS;4893;29;;;;;4899;1;4900;28;;;4896.0;-666.4844
-1;55000;BANANAS;4893;27;;;;;4900;27;;;;;4896.5;-672.47656
-1;55000;PEARLS;9995;27;;;;;9998;5;10005;27;;;9996.5;569.0
-1;55100;PEARLS;10002;9;9996;2;9995;29;10004;2;10005;29;;;10003.0;569.0
-1;55100;BANANAS;4894;2;4893;29;;;4900;31;;;;;4897.0;-680.27344
-1;55200;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;587.0
-1;55200;BANANAS;4894;25;;;;;4900;25;;;;;4897.0;-684.0156
-1;55300;PEARLS;9996;1;9995;24;;;10002;7;10004;1;10005;24;9999.0;587.0
-1;55300;BANANAS;4894;25;;;;;4899;7;4901;25;;;4896.5;-690.75
-1;55400;BANANAS;4895;1;4894;22;;;4901;23;;;;;4898.0;-687.5469
-1;55400;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;587.0
-1;55500;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;587.0
-1;55500;BANANAS;4898;2;4894;26;;;4901;26;;;;;4899.5;-672.125
-1;55600;PEARLS;9998;7;9996;1;9995;27;10004;1;10005;27;;;10001.0;587.0
-1;55600;BANANAS;4895;7;4894;28;;;4900;1;4901;27;;;4897.5;-665.28125
-1;55700;BANANAS;4893;21;;;;;4898;7;4900;21;;;4895.5;-674.5156
-1;55700;PEARLS;9995;21;;;;;10002;7;10005;21;;;9998.5;587.0
-1;55800;BANANAS;4894;23;;;;;4900;2;4901;21;;;4897.0;-682.21875
-1;55800;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;587.0
-1;55900;BANANAS;4894;24;;;;;4901;24;;;;;4897.5;-678.09375
-1;55900;PEARLS;9995;24;;;;;9998;11;10005;24;;;9996.5;587.0
-1;56000;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;605.0
-1;56000;BANANAS;4895;22;;;;;4901;22;;;;;4898.0;-678.15625
-1;56100;BANANAS;4894;30;;;;;4901;30;;;;;4897.5;-685.84375
-1;56100;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;605.0
-1;56200;BANANAS;4894;28;;;;;4900;2;4901;26;;;4897.0;-686.2031
-1;56200;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;605.0
-1;56300;BANANAS;4894;23;;;;;4899;8;4901;23;;;4896.5;-679.3047
-1;56300;PEARLS;9995;23;;;;;10002;8;10005;23;;;9998.5;605.0
-1;56400;PEARLS;9998;6;9995;23;;;10005;23;;;;;10001.5;605.0
-1;56400;BANANAS;4895;6;4894;23;;;4901;23;;;;;4898.0;-673.9219
-1;56500;BANANAS;4894;25;;;;;4901;25;;;;;4897.5;-676.28906
-1;56500;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;605.0
-1;56600;BANANAS;4894;27;;;;;4901;27;;;;;4897.5;-671.4219
-1;56600;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;605.0
-1;56700;BANANAS;4894;24;;;;;4901;25;;;;;4897.5;-676.28906
-1;56700;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;613.0
-1;56800;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;613.0
-1;56800;BANANAS;4894;23;;;;;4900;24;;;;;4897.0;-673.90625
-1;56900;BANANAS;4895;5;4894;20;;;4901;20;;;;;4898.0;-676.8281
-1;56900;PEARLS;9998;5;9995;20;;;10005;20;;;;;10001.5;613.0
-1;57000;BANANAS;4893;25;;;;;4900;25;;;;;4896.5;-672.3203
-1;57000;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;613.0
-1;57100;BANANAS;4894;2;4893;25;;;4900;27;;;;;4897.0;-373.14844
-1;57100;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;615.0
-1;57200;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;615.0
-1;57200;BANANAS;4893;26;;;;;4896;2;4900;26;;;4894.5;-375.6797
-1;57300;BANANAS;4893;25;;;;;4900;25;;;;;4896.5;-278.03125
-1;57300;PEARLS;10002;1;9995;25;;;10005;25;;;;;10003.5;615.0
-1;57400;BANANAS;4893;27;;;;;4898;2;4899;2;4900;26;4895.5;-281.6875
-1;57400;PEARLS;9996;2;9995;26;;;10002;2;10004;2;10005;26;9999.0;617.0
-1;57500;BANANAS;4892;31;;;;;4897;1;4899;31;;;4894.5;-292.20312
-1;57500;PEARLS;9996;1;9995;30;;;10002;1;10004;1;10005;30;9999.0;617.0
-1;57600;PEARLS;9995;29;;;;;9998;1;10005;29;;;9996.5;617.0
-1;57600;BANANAS;4892;29;;;;;4899;29;;;;;4895.5;-294.58594
-1;57700;BANANAS;4892;30;;;;;4897;2;4899;30;;;4894.5;-293.77344
-1;57700;PEARLS;9996;2;9995;28;;;10002;2;10004;2;10005;28;9999.0;619.0
-1;57800;BANANAS;4892;28;;;;;4899;28;;;;;4895.5;-295.03125
-1;57800;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;619.0
-1;57900;BANANAS;4893;32;;;;;4899;2;4900;30;;;4896.0;-286.8711
-1;57900;PEARLS;10002;1;9996;2;9995;30;10004;2;10005;30;;;10003.0;619.0
-1;58000;PEARLS;9998;7;9995;23;;;10005;23;;;;;10001.5;621.0
-1;58000;BANANAS;4893;6;4892;23;;;4899;23;;;;;4896.0;-285.10156
-1;58100;BANANAS;4893;23;;;;;4899;1;4900;23;;;4896.0;-281.79688
-1;58100;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;621.0
-1;58200;BANANAS;4893;26;;;;;4899;2;4900;24;;;4896.0;-286.625
-1;58200;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;621.0
-1;58300;BANANAS;4893;23;;;;;4900;23;;;;;4896.5;-287.5703
-1;58300;PEARLS;9996;2;9995;21;;;9998;1;10004;2;10005;21;9997.0;621.0
-1;58400;PEARLS;9995;21;;;;;10000;4;10005;21;;;9997.5;623.0
-1;58400;BANANAS;4893;21;;;;;4900;21;;;;;4896.5;-294.1836
-1;58500;BANANAS;4894;1;4893;29;;;4900;30;;;;;4897.0;-295.84766
-1;58500;PEARLS;9996;1;9995;29;;;9998;1;10004;1;10005;29;9997.0;623.0
-1;58600;BANANAS;4894;2;4893;29;;;4899;2;4900;27;;;4896.5;-292.96875
-1;58600;PEARLS;9998;2;9996;2;9995;27;10004;2;10005;27;;;10001.0;625.0
-1;58700;BANANAS;4893;1;4892;24;;;4899;25;;;;;4896.0;-293.98438
-1;58700;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;625.0
-1;58800;BANANAS;4894;5;4893;24;;;4900;24;;;;;4897.0;-290.32812
-1;58800;PEARLS;9998;4;9996;2;9995;22;10004;2;10005;22;;;10001.0;625.0
-1;58900;PEARLS;9995;22;;;;;9998;1;10005;22;;;9996.5;625.0
-1;58900;BANANAS;4894;22;;;;;4901;22;;;;;4897.5;-292.17188
-1;59000;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;627.0
-1;59000;BANANAS;4895;9;4894;26;;;4901;26;;;;;4898.0;-294.7422
-1;59100;BANANAS;4893;30;;;;;4894;12;4900;30;;;4893.5;-293.8203
-1;59100;PEARLS;9995;30;;;;;9998;2;10005;30;;;9996.5;627.0
-1;59200;PEARLS;10000;3;9996;2;9995;29;10004;2;10005;29;;;10002.0;631.0
-1;59200;BANANAS;4897;1;4893;31;;;4900;31;;;;;4898.5;352.0
-1;59300;PEARLS;9996;2;9995;28;;;9998;13;10004;2;10005;28;9997.0;631.0
-1;59300;BANANAS;4894;2;4893;28;;;4900;30;;;;;4897.0;301.8042
-1;59400;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;635.0
-1;59400;BANANAS;4894;28;;;;;4899;3;4901;28;;;4896.5;301.5879
-1;59500;BANANAS;4895;1;4894;29;;;4900;2;4901;27;;;4897.5;302.01562
-1;59500;PEARLS;9998;1;9996;2;9995;27;10004;2;10005;27;;;10001.0;635.0
-1;59600;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;635.0
-1;59600;BANANAS;4894;25;;;;;4901;25;;;;;4897.5;301.55615
-1;59700;PEARLS;9998;8;9996;2;9995;26;10004;2;10005;26;;;10001.0;635.0
-1;59700;BANANAS;4895;8;4894;28;;;4901;28;;;;;4898.0;301.104
-1;59800;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;635.0
-1;59800;BANANAS;4893;20;;;;;4900;20;;;;;4896.5;301.05615
-1;59900;BANANAS;4894;3;4893;22;;;4900;24;;;;;4897.0;300.82617
-1;59900;PEARLS;10002;1;9998;1;9996;2;10004;2;10005;22;;;10003.0;635.0
-1;60000;PEARLS;9998;4;9996;2;9995;29;10004;2;10005;29;;;10001.0;639.0
-1;60000;BANANAS;4894;4;4893;31;;;4900;31;;;;;4897.0;196.9375
-1;60100;PEARLS;9995;25;;;;;9998;1;10005;25;;;9996.5;639.0
-1;60100;BANANAS;4893;25;;;;;4900;25;;;;;4896.5;196.29004
-1;60200;PEARLS;10000;3;9996;1;9995;21;10004;1;10005;21;;;10002.0;641.0
-1;60200;BANANAS;4894;1;4893;21;;;4900;22;;;;;4897.0;196.35449
-1;60300;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;641.0
-1;60300;BANANAS;4893;24;;;;;4900;24;;;;;4896.5;196.91699
-1;60400;BANANAS;4893;25;;;;;4900;25;;;;;4896.5;196.8291
-1;60400;PEARLS;10000;4;9996;1;9995;24;10004;1;10005;24;;;10002.0;641.0
-1;60500;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;641.0
-1;60500;BANANAS;4893;22;;;;;4900;22;;;;;4896.5;196.54199
-1;60600;PEARLS;9995;27;;;;;10002;3;10005;27;;;9998.5;642.0
-1;60600;BANANAS;4893;27;;;;;4898;3;4900;27;;;4895.5;250.3086
-1;60700;PEARLS;9996;2;9995;29;;;10002;8;10004;2;10005;29;9999.0;642.0
-1;60700;BANANAS;4894;31;;;;;4898;8;4900;31;;;4896.0;249.85742
-1;60800;BANANAS;4894;25;;;;;4900;1;4901;24;;;4897.0;251.2998
-1;60800;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;642.0
-1;60900;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;642.0
-1;60900;BANANAS;4894;25;;;;;4900;2;4901;23;;;4897.0;252.21973
-1;61000;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;642.0
-1;61000;BANANAS;4894;31;;;;;4900;31;;;;;4897.0;253.125
-1;61100;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;643.0
-1;61100;BANANAS;4894;32;;;;;4895;2;4897;3;4900;2;4894.5;202.55469
-1;61200;BANANAS;4894;30;;;;;4901;30;;;;;4897.5;307.7964
-1;61200;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;643.0
-1;61300;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;643.0
-1;61300;BANANAS;4893;31;;;;;4900;31;;;;;4896.5;308.01074
-1;61400;PEARLS;10002;2;9996;2;9995;26;10004;2;10005;26;;;10003.0;643.0
-1;61400;BANANAS;4894;2;4893;26;;;4900;28;;;;;4897.0;307.47266
-1;61500;PEARLS;10002;6;9995;29;;;10005;29;;;;;10003.5;647.0
-1;61500;BANANAS;4893;29;;;;;4900;29;;;;;4896.5;306.66113
-1;61600;BANANAS;4893;26;;;;;4899;26;;;;;4896.0;306.6255
-1;61600;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;659.0
-1;61700;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;659.0
-1;61700;BANANAS;4898;1;4893;23;;;4899;1;4900;22;;;4898.5;306.91406
-1;61800;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;659.0
-1;61800;BANANAS;4892;29;;;;;4899;29;;;;;4895.5;257.53613
-1;61900;PEARLS;9996;2;9995;23;;;9998;1;10004;2;10005;23;9997.0;659.0
-1;61900;BANANAS;4892;25;;;;;4899;25;;;;;4895.5;257.4453
-1;62000;BANANAS;4892;23;;;;;4898;1;4899;22;;;4895.0;258.83496
-1;62000;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;661.0
-1;62100;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;661.0
-1;62100;BANANAS;4892;25;;;;;4898;1;4899;24;;;4895.0;258.56055
