day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;39900;BANANAS;4884;3;4883;30;;;4890;32;;;;;4887.0;-133.6289
-1;39900;PEARLS;9998;1;9996;2;9995;30;10004;2;10005;30;;;10001.0;298.0
-1;40000;PEARLS;9998;9;9996;1;9995;30;10004;1;10005;30;;;10001.0;298.0
-1;40000;BANANAS;4888;5;4884;9;4883;31;4890;31;;;;;4889.0;-131.4336
-1;40100;BANANAS;4883;27;;;;;4890;27;;;;;4886.5;-454.45703
-1;40100;PEARLS;10002;1;9995;27;;;10005;27;;;;;10003.5;298.0
-1;40200;BANANAS;4884;23;;;;;4889;7;4890;1;4891;22;4886.5;-455.67188
-1;40200;PEARLS;9996;1;9995;22;;;10002;7;10004;1;10005;22;9999.0;300.0
-1;40300;BANANAS;4884;25;;;;;4890;25;;;;;4887.0;-452.04688
-1;40300;PEARLS;9996;1;9995;24;;;10000;4;10004;1;10005;24;9998.0;300.0
-1;40400;PEARLS;9996;1;9995;20;;;10002;10;10004;1;10005;20;9999.0;300.0
-1;40400;BANANAS;4884;21;;;;;4889;10;4891;21;;;4886.5;-440.46484
-1;40500;BANANAS;4884;24;;;;;4887;2;4891;24;;;4885.5;-439.72656
-1;40500;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;300.0
-1;40600;BANANAS;4884;2;4883;24;;;4890;26;;;;;4887.0;-308.58594
-1;40600;PEARLS;9996;2;9995;24;;;9998;7;10004;2;10005;24;9997.0;300.0
-1;40700;BANANAS;4883;26;;;;;4890;26;;;;;4886.5;-316.58984
-1;40700;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;314.0
-1;40800;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;314.0
-1;40800;BANANAS;4883;29;;;;;4890;29;;;;;4886.5;-316.0547
-1;40900;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;314.0
-1;40900;BANANAS;4883;22;;;;;4890;22;;;;;4886.5;-317.8828
-1;41000;BANANAS;4884;27;;;;;4886;4;4890;22;;;4885.0;-314.79688
-1;41000;PEARLS;9998;5;9995;22;;;10005;22;;;;;10001.5;314.0
-1;41100;BANANAS;4884;23;;;;;4890;1;4891;22;;;4887.0;-47.625
-1;41100;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;314.0
-1;41200;BANANAS;4884;26;;;;;4891;26;;;;;4887.5;-47.091797
-1;41200;PEARLS;9996;1;9995;25;;;9998;8;10004;1;10005;25;9997.0;314.0
-1;41300;PEARLS;9996;1;9995;20;;;10000;6;10002;2;10004;1;9998.0;330.0
-1;41300;BANANAS;4884;21;;;;;4889;2;4891;21;;;4886.5;-42.804688
-1;41400;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;330.0
-1;41400;BANANAS;4884;23;;;;;4885;1;4887;4;4891;23;4884.5;-45.55078
-1;41500;BANANAS;4886;6;4885;30;;;4892;30;;;;;4889.0;18.722656
-1;41500;PEARLS;9998;5;9995;30;;;10005;30;;;;;10001.5;330.0
-1;41600;PEARLS;9996;1;9995;27;;;9998;5;10004;1;10005;27;9997.0;330.0
-1;41600;BANANAS;4885;1;4884;27;;;4891;28;;;;;4888.0;15.251953
-1;41700;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;338.0
-1;41700;BANANAS;4884;20;;;;;4891;20;;;;;4887.5;16.179688
-1;41800;PEARLS;9996;2;9995;28;;;10002;3;10004;2;10005;28;9999.0;338.0
-1;41800;BANANAS;4885;30;;;;;4890;3;4891;2;4892;28;4887.5;16.585938
-1;41900;BANANAS;4886;4;4885;30;;;4892;30;;;;;4889.0;13.113281
-1;41900;PEARLS;9998;4;9996;2;9995;28;10004;2;10005;28;;;10001.0;338.0
-1;42000;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;338.0
-1;42000;BANANAS;4886;30;;;;;4892;30;;;;;4889.0;12.150391
-1;42100;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;338.0
-1;42100;BANANAS;4886;24;;;;;4893;24;;;;;4889.5;11.871094
-1;42200;PEARLS;9995;26;;;;;10002;4;10005;26;;;9998.5;338.0
-1;42200;BANANAS;4887;26;;;;;4892;4;4894;26;;;4889.5;11.486328
-1;42300;BANANAS;4892;1;4887;24;;;4894;24;;;;;4893.0;12.4921875
-1;42300;PEARLS;10000;4;9995;24;;;10005;24;;;;;10002.5;338.0
-1;42400;BANANAS;4886;25;;;;;4893;25;;;;;4889.5;-44.71875
-1;42400;PEARLS;9996;1;9995;24;;;9998;5;10004;1;10005;24;9997.0;338.0
-1;42500;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;338.0
-1;42500;BANANAS;4886;23;;;;;4893;24;;;;;4889.5;-44.523438
-1;42600;PEARLS;9995;25;;;;;10002;10;10005;25;;;9998.5;338.0
-1;42600;BANANAS;4886;25;;;;;4890;10;4892;25;;;4888.0;-43.128906
-1;42700;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;338.0
-1;42700;BANANAS;4886;21;;;;;4893;22;;;;;4889.5;-40.304688
-1;42800;BANANAS;4886;23;;;;;4892;23;;;;;4889.0;-38.69922
-1;42800;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;338.0
-1;42900;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;338.0
-1;42900;BANANAS;4885;22;;;;;4892;22;;;;;4888.5;-37.25586
-1;43000;PEARLS;10002;7;9996;1;9995;24;10004;1;10005;24;;;10003.0;338.0
-1;43000;BANANAS;4885;25;;;;;4891;1;4892;24;;;4888.0;-33.796875
-1;43100;PEARLS;9996;2;9995;23;;;10002;3;10004;2;10005;23;9999.0;352.0
-1;43100;BANANAS;4886;25;;;;;4890;3;4892;25;;;4888.0;-33.496094
-1;43200;BANANAS;4886;28;;;;;4892;1;4893;27;;;4889.0;-35.29297
-1;43200;PEARLS;9996;1;9995;27;;;10000;1;10004;1;10005;27;9998.0;352.0
-1;43300;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;352.0
-1;43300;BANANAS;4887;20;;;;;4894;20;;;;;4890.5;-32.978516
-1;43400;PEARLS;9996;2;9995;27;;;10002;8;10004;2;10005;27;9999.0;352.0
-1;43400;BANANAS;4887;28;;;;;4892;8;4893;2;4894;27;4889.5;-33.55078
-1;43500;PEARLS;9996;1;9995;23;;;10002;10;10004;1;10005;23;9999.0;352.0
-1;43500;BANANAS;4887;24;;;;;4891;10;4893;24;;;4889.0;-32.310547
-1;43600;BANANAS;4886;21;;;;;4891;1;4893;21;;;4888.5;-30.347656
-1;43600;PEARLS;9995;21;;;;;10002;1;10005;21;;;9998.5;352.0
-1;43700;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;352.0
-1;43700;BANANAS;4885;28;;;;;4892;28;;;;;4888.5;-30.480469
-1;43800;PEARLS;9995;25;;;;;9998;1;10005;25;;;9996.5;352.0
-1;43800;BANANAS;4886;25;;;;;4893;25;;;;;4889.5;-26.609375
-1;43900;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;354.0
-1;43900;BANANAS;4886;28;;;;;4893;28;;;;;4889.5;-27.386719
-1;44000;BANANAS;4887;1;4886;25;;;4889;6;4893;26;;;4888.0;-26.082031
-1;44000;PEARLS;10002;4;9996;1;9995;25;10004;1;10005;25;;;10003.0;354.0
-1;44100;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;362.0
-1;44100;BANANAS;4886;30;;;;;4887;1;4893;30;;;4886.5;328.0
-1;44200;PEARLS;9998;4;9996;2;9995;20;10004;2;10005;20;;;10001.0;362.0
-1;44200;BANANAS;4887;6;4886;20;;;4893;22;;;;;4890.0;388.8042
-1;44300;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;362.0
-1;44300;BANANAS;4887;25;;;;;4894;25;;;;;4890.5;389.44727
-1;44400;BANANAS;4887;30;;;;;4893;1;4894;29;;;4890.0;389.35303
-1;44400;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;362.0
-1;44500;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;362.0
-1;44500;BANANAS;4886;27;;;;;4893;27;;;;;4889.5;389.55664
-1;44600;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;362.0
-1;44600;BANANAS;4886;23;;;;;4893;23;;;;;4889.5;389.313
-1;44700;PEARLS;9996;1;9995;23;;;10002;9;10004;1;10005;23;9999.0;362.0
-1;44700;BANANAS;4886;24;;;;;4891;9;4893;24;;;4888.5;388.8711
-1;44800;BANANAS;4887;24;;;;;4892;10;4893;2;4894;22;4889.5;388.75928
-1;44800;PEARLS;9996;2;9995;22;;;10002;10;10004;2;10005;22;9999.0;362.0
-1;44900;PEARLS;9995;26;;;;;10002;6;10005;26;;;9998.5;362.0
-1;44900;BANANAS;4887;26;;;;;4892;6;4894;26;;;4889.5;389.03955
-1;45000;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;362.0
-1;45000;BANANAS;4887;27;;;;;4894;27;;;;;4890.5;389.1792
-1;45100;PEARLS;9996;2;9995;25;;;9998;1;10004;2;10005;25;9997.0;362.0
-1;45100;BANANAS;4887;27;;;;;4894;27;;;;;4890.5;389.0786
-1;45200;BANANAS;4888;27;;;;;4895;27;;;;;4891.5;389.61963
-1;45200;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;364.0
-1;45300;BANANAS;4888;28;;;;;4894;1;4895;28;;;4891.0;389.61768
-1;45300;PEARLS;9996;1;9995;28;;;9998;1;10004;1;10005;28;9997.0;364.0
-1;45400;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;366.0
-1;45400;BANANAS;4888;28;;;;;4894;28;;;;;4891.0;390.23242
-1;45500;BANANAS;4888;24;;;;;4895;24;;;;;4891.5;389.92578
-1;45500;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;366.0
-1;45600;BANANAS;4894;1;4889;1;4888;24;4895;25;;;;;4894.5;389.90234
-1;45600;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;366.0
-1;45700;PEARLS;10002;4;9995;30;;;10005;30;;;;;10003.5;366.0
-1;45700;BANANAS;4888;30;;;;;4895;30;;;;;4891.5;335.0
-1;45800;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;374.0
-1;45800;BANANAS;4890;2;4889;24;;;4896;26;;;;;4893.0;335.0
-1;45900;PEARLS;9996;1;9995;21;;;10002;1;10004;1;10005;21;9999.0;374.0
-1;45900;BANANAS;4890;22;;;;;4895;1;4897;22;;;4892.5;335.0
-1;46000;BANANAS;4890;27;;;;;4897;27;;;;;4893.5;335.0
-1;46000;PEARLS;9996;2;9995;25;;;9998;5;10004;2;10005;25;9997.0;374.0
-1;46100;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;384.0
-1;46100;BANANAS;4891;26;;;;;4897;2;4898;25;;;4894.0;335.0
-1;46200;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;384.0
-1;46200;BANANAS;4890;28;;;;;4892;2;4897;28;;;4891.0;335.0
-1;46300;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;384.0
-1;46300;BANANAS;4896;1;4890;23;;;4897;23;;;;;4896.5;446.7744
-1;46400;BANANAS;4890;26;;;;;4897;26;;;;;4893.5;394.65723
-1;46400;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;384.0
-1;46500;PEARLS;9996;2;9995;23;;;10002;5;10004;2;10005;23;9999.0;384.0
-1;46500;BANANAS;4890;25;;;;;4891;1;4895;5;4897;25;4890.5;394.59277
-1;46600;PEARLS;9996;2;9995;21;;;10002;2;10004;2;10005;21;9999.0;384.0
-1;46600;BANANAS;4893;4;4890;23;;;4895;2;4897;23;;;4894.0;451.33008
-1;46700;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;384.0
-1;46700;BANANAS;4889;23;;;;;4896;23;;;;;4892.5;451.04883
-1;46800;BANANAS;4891;5;4890;23;;;4896;1;4897;22;;;4893.5;451.71484
-1;46800;PEARLS;9998;4;9996;1;9995;22;10004;1;10005;22;;;10001.0;384.0
-1;46900;BANANAS;4895;1;4890;2;4889;26;4896;28;;;;;4895.5;451.35645
-1;46900;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;384.0
-1;47000;PEARLS;9995;20;;;;;10002;8;10005;20;;;9998.5;384.0
-1;47000;BANANAS;4889;20;;;;;4894;8;4896;20;;;4891.5;398.0464
-1;47100;BANANAS;4890;4;4889;24;;;4896;24;;;;;4893.0;398.55127
-1;47100;PEARLS;9998;5;9995;24;;;10005;24;;;;;10001.5;384.0
-1;47200;BANANAS;4895;1;4889;29;;;4896;29;;;;;4895.5;398.9048
-1;47200;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;384.0
-1;47300;BANANAS;4890;24;;;;;4896;24;;;;;4893.0;346.0
-1;47300;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;384.0
-1;47400;PEARLS;9996;2;9995;24;;;10002;5;10004;2;10005;24;9999.0;384.0
-1;47400;BANANAS;4890;26;;;;;4894;5;4896;26;;;4892.0;346.0
-1;47500;BANANAS;4890;28;;;;;4896;28;;;;;4893.0;346.0
-1;47500;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;384.0
-1;47600;BANANAS;4889;21;;;;;4896;21;;;;;4892.5;346.0
-1;47600;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;384.0
-1;47700;BANANAS;4890;24;;;;;4896;1;4897;23;;;4893.0;346.0
-1;47700;PEARLS;9996;1;9995;23;;;9998;1;10004;1;10005;23;9997.0;384.0
-1;47800;PEARLS;9995;22;;;;;9998;1;10002;8;10005;22;9996.5;386.0
-1;47800;BANANAS;4890;22;;;;;4895;8;4897;22;;;4892.5;346.0
-1;47900;BANANAS;4891;1;4890;21;;;4897;21;;;;;4894.0;346.0
-1;47900;PEARLS;9998;1;9995;21;;;10005;21;;;;;10001.5;388.0
-1;48000;BANANAS;4891;3;4890;29;;;4897;29;;;;;4894.0;346.0
-1;48000;PEARLS;9998;3;9996;2;9995;27;10004;2;10005;27;;;10001.0;388.0
-1;48100;BANANAS;4890;29;;;;;4897;29;;;;;4893.5;346.0
-1;48100;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;388.0
-1;48200;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;388.0
-1;48200;BANANAS;4890;26;;;;;4897;26;;;;;4893.5;346.0
-1;48300;BANANAS;4895;1;4890;29;;;4897;29;;;;;4896.0;346.0
-1;48300;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;388.0
-1;48400;BANANAS;4895;1;4889;22;;;4896;22;;;;;4895.5;295.83984
-1;48400;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;388.0
-1;48500;BANANAS;4889;25;;;;;4896;25;;;;;4892.5;245.6416
-1;48500;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;388.0
-1;48600;PEARLS;9996;2;9995;20;;;10002;4;10004;2;10005;20;9999.0;388.0
-1;48600;BANANAS;4889;22;;;;;4894;4;4896;22;;;4891.5;245.65918
-1;48700;BANANAS;4889;21;;;;;4896;21;;;;;4892.5;246.625
-1;48700;PEARLS;10002;2;9995;21;;;10005;21;;;;;10003.5;388.0
-1;48800;BANANAS;4891;10;4890;31;;;4896;31;;;;;4893.5;245.26367
-1;48800;PEARLS;9998;10;9996;2;9995;29;10004;2;10005;29;;;10001.0;392.0
-1;48900;BANANAS;4891;2;4890;25;;;4896;1;4897;24;;;4893.5;246.3164
-1;48900;PEARLS;9998;3;9996;1;9995;24;10004;1;10005;24;;;10001.0;392.0
-1;49000;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;392.0
-1;49000;BANANAS;4890;29;;;;;4897;29;;;;;4893.5;246.79395
-1;49100;BANANAS;4891;3;4890;26;;;4897;26;;;;;4894.0;247.86816
-1;49100;PEARLS;9998;3;9995;26;;;10005;26;;;;;10001.5;392.0
-1;49200;BANANAS;4890;25;;;;;4897;25;;;;;4893.5;249.69824
-1;49200;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;392.0
-1;49300;BANANAS;4896;1;4891;29;;;4897;29;;;;;4896.5;249.95508
-1;49300;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;392.0
-1;49400;PEARLS;9998;5;9996;1;9995;21;10004;1;10005;21;;;10001.0;392.0
-1;49400;BANANAS;4897;1;4892;5;4891;22;4898;22;;;;;4897.5;201.60156
-1;49500;BANANAS;4891;23;;;;;4897;23;;;;;4894.0;153.38867
-1;49500;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;392.0
-1;49600;BANANAS;4890;22;;;;;4897;22;;;;;4893.5;154.04102
-1;49600;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;392.0
-1;49700;BANANAS;4891;2;4890;22;;;4895;9;4897;24;;;4893.0;152.14844
-1;49700;PEARLS;9996;2;9995;22;;;10002;8;10004;2;10005;22;9999.0;392.0
-1;49800;BANANAS;4890;22;;;;;4897;22;;;;;4893.5;151.67383
-1;49800;PEARLS;9996;1;9995;21;;;9998;1;10004;1;10005;21;9997.0;392.0
-1;49900;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;394.0
-1;49900;BANANAS;4890;22;;;;;4895;1;4896;2;4897;20;4892.5;152.20312
-1;50000;BANANAS;4892;1;4889;30;;;4896;30;;;;;4894.0;154.57422
-1;50000;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;394.0
-1;50100;BANANAS;4889;32;;;;;4896;32;;;;;4892.5;152.63086
-1;50100;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;394.0
-1;50200;PEARLS;9998;1;9996;2;9995;23;10004;2;10005;23;;;10001.0;394.0
-1;50200;BANANAS;4891;1;4890;25;;;4896;25;;;;;4893.5;150.13867
-1;50300;PEARLS;9996;1;9995;25;;;10002;5;10004;1;10005;25;9999.0;394.0
-1;50300;BANANAS;4890;26;;;;;4895;6;4896;1;4897;25;4892.5;149.20898
-1;50400;PEARLS;10002;4;9996;1;9995;29;10004;1;10005;29;;;10003.0;394.0
-1;50400;BANANAS;4890;30;;;;;4897;30;;;;;4893.5;150.03906
-1;50500;BANANAS;4890;29;;;;;4897;29;;;;;4893.5;149.1836
-1;50500;PEARLS;10002;4;9996;1;9995;28;10004;1;10005;28;;;10003.0;402.0
-1;50600;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;410.0
-1;50600;BANANAS;4895;1;4890;24;;;4896;1;4897;23;;;4895.5;148.77344
-1;50700;PEARLS;9995;25;;;;;10002;3;10005;25;;;9998.5;410.0
-1;50700;BANANAS;4890;25;;;;;4891;1;4895;3;4897;25;4890.5;99.39844
-1;50800;PEARLS;9995;24;;;;;9998;1;10002;6;10005;24;9996.5;410.0
-1;50800;BANANAS;4890;24;;;;;4895;6;4897;24;;;4892.5;153.5918
-1;50900;BANANAS;4890;27;;;;;4897;27;;;;;4893.5;154.45703
-1;50900;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;412.0
-1;51000;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;412.0
-1;51000;BANANAS;4890;24;;;;;4896;2;4897;22;;;4893.0;153.1543
-1;51100;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;412.0
-1;51100;BANANAS;4891;27;;;;;4897;27;;;;;4894.0;154.56836
-1;51200;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;412.0
-1;51200;BANANAS;4890;32;;;;;4897;32;;;;;4893.5;157.76758
-1;51300;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;412.0
-1;51300;BANANAS;4891;25;;;;;4897;25;;;;;4894.0;157.01953
-1;51400;BANANAS;4891;23;;;;;4897;23;;;;;4894.0;156.86133
-1;51400;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;412.0
-1;51500;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;412.0
-1;51500;BANANAS;4891;22;;;;;4897;2;4898;20;;;4894.0;155.50977
-1;51600;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;412.0
-1;51600;BANANAS;4891;31;;;;;4897;2;4898;29;;;4894.0;156.27734
-1;51700;PEARLS;9996;2;9995;30;;;10002;5;10004;2;10005;30;9999.0;412.0
-1;51700;BANANAS;4891;32;;;;;4896;5;4897;2;4898;30;4893.5;155.9043
-1;51800;BANANAS;4891;26;;;;;4898;26;;;;;4894.5;154.09961
-1;51800;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;412.0
-1;51900;PEARLS;9996;1;9995;26;;;10002;6;10004;1;10005;26;9999.0;412.0
-1;51900;BANANAS;4892;1;4891;26;;;4896;6;4898;27;;;4894.0;154.89844
-1;52000;PEARLS;10000;3;9996;1;9995;23;10004;1;10005;23;;;10002.0;412.0
-1;52000;BANANAS;4891;24;;;;;4897;1;4898;23;;;4894.0;156.60742
-1;52100;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;412.0
-1;52100;BANANAS;4891;30;;;;;4898;30;;;;;4894.5;157.68555
-1;52200;BANANAS;4891;28;;;;;4896;3;4898;28;;;4893.5;155.88086
-1;52200;PEARLS;9995;28;;;;;10002;3;10005;28;;;9998.5;412.0
-1;52300;PEARLS;9995;21;;;;;10002;3;10005;21;;;9998.5;412.0
-1;52300;BANANAS;4892;21;;;;;4897;2;4899;21;;;4894.5;157.21484
-1;52400;PEARLS;10000;6;9996;2;9995;22;10004;2;10005;22;;;10002.0;412.0
-1;52400;BANANAS;4892;2;4891;22;;;4898;24;;;;;4895.0;157.24414
-1;52500;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;412.0
-1;52500;BANANAS;4891;31;;;;;4898;31;;;;;4894.5;157.38672
-1;52600;BANANAS;4891;24;;;;;4897;1;4898;23;;;4894.0;156.47266
-1;52600;PEARLS;9996;1;9995;23;;;9998;2;10004;1;10005;23;9997.0;412.0
-1;52700;PEARLS;9995;29;;;;;9998;1;10005;29;;;9996.5;416.0
-1;52700;BANANAS;4891;29;;;;;4897;29;;;;;4894.0;156.38281
-1;52800;PEARLS;9995;24;;;;;9998;1;10005;24;;;9996.5;418.0
-1;52800;BANANAS;4891;24;;;;;4897;24;;;;;4894.0;155.34766
-1;52900;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;420.0
-1;52900;BANANAS;4891;1;4890;30;;;4897;31;;;;;4894.0;156.79102
-1;53000;BANANAS;4891;28;;;;;4898;28;;;;;4894.5;154.10352
-1;53000;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;420.0
-1;53100;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;420.0
-1;53100;BANANAS;4892;31;;;;;4898;31;;;;;4895.0;147.90625
-1;53200;PEARLS;9996;1;9995;30;;;9998;1;10004;1;10005;30;9997.0;420.0
-1;53200;BANANAS;4892;31;;;;;4898;1;4899;30;;;4895.0;147.53711
-1;53300;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;422.0
-1;53300;BANANAS;4892;24;;;;;4899;24;;;;;4895.5;147.8418
-1;53400;BANANAS;4892;23;;;;;4893;1;4899;23;;;4892.5;150.16016
-1;53400;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;422.0
-1;53500;PEARLS;9996;1;9995;25;;;10002;8;10004;1;10005;25;9999.0;422.0
-1;53500;BANANAS;4892;26;;;;;4897;8;4899;26;;;4894.5;201.58008
-1;53600;PEARLS;9998;2;9995;23;;;10005;23;;;;;10001.5;422.0
-1;53600;BANANAS;4893;1;4892;23;;;4899;23;;;;;4896.0;202.72656
-1;53700;PEARLS;9996;2;9995;25;;;10002;10;10004;2;10005;25;9999.0;422.0
-1;53700;BANANAS;4892;27;;;;;4897;10;4898;2;4899;25;4894.5;201.58203
-1;53800;BANANAS;4892;25;;;;;4897;6;4898;2;4899;23;4894.5;199.67578
-1;53800;PEARLS;9996;2;9995;23;;;9998;13;10002;6;10004;2;9997.0;422.0
-1;53900;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;436.0
-1;53900;BANANAS;4897;1;4896;4;4891;28;4898;28;;;;;4897.5;198.34961
-1;54000;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;436.0
-1;54000;BANANAS;4891;22;;;;;4898;22;;;;;4894.5;145.53125
-1;54100;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;436.0
-1;54100;BANANAS;4892;23;;;;;4899;23;;;;;4895.5;147.49805
-1;54200;BANANAS;4892;1;4891;20;;;4898;21;;;;;4895.0;150.14844
-1;54200;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;436.0
-1;54300;BANANAS;4892;1;4891;25;;;4898;25;;;;;4895.0;147.88672
-1;54300;PEARLS;9998;1;9995;25;;;10005;25;;;;;10001.5;436.0
-1;54400;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;436.0
-1;54400;BANANAS;4892;23;;;;;4898;2;4899;22;;;4895.0;147.64258
-1;54500;BANANAS;4892;28;;;;;4897;9;4899;29;;;4894.5;147.07422
-1;54500;PEARLS;9995;29;;;;;10002;9;10005;29;;;9998.5;436.0
-1;54600;BANANAS;4893;4;4892;28;;;4899;28;;;;;4896.0;148.37695
-1;54600;PEARLS;9998;4;9996;2;9995;26;10004;2;10005;26;;;10001.0;436.0
-1;54700;PEARLS;9998;2;9995;21;;;10005;21;;;;;10001.5;436.0
-1;54700;BANANAS;4894;3;4893;21;;;4900;21;;;;;4897.0;149.75781
-1;54800;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;436.0
-1;54800;BANANAS;4893;24;;;;;4899;1;4900;23;;;4896.0;151.37305
-1;54900;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;436.0
-1;54900;BANANAS;4893;29;;;;;4899;1;4900;28;;;4896.0;154.10352
-1;55000;BANANAS;4893;27;;;;;4900;27;;;;;4896.5;152.9043
-1;55000;PEARLS;9995;27;;;;;9998;5;10005;27;;;9996.5;436.0
-1;55100;PEARLS;10002;9;9996;2;9995;29;10004;2;10005;29;;;10003.0;436.0
-1;55100;BANANAS;4894;2;4893;29;;;4900;31;;;;;4897.0;151.3457
-1;55200;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;454.0
-1;55200;BANANAS;4894;25;;;;;4900;25;;;;;4897.0;150.59766
-1;55300;PEARLS;9996;1;9995;24;;;10002;7;10004;1;10005;24;9999.0;454.0
-1;55300;BANANAS;4894;25;;;;;4899;7;4901;25;;;4896.5;149.25
-1;55400;BANANAS;4895;1;4894;22;;;4901;23;;;;;4898.0;149.89062
-1;55400;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;454.0
-1;55500;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;454.0
-1;55500;BANANAS;4898;2;4894;26;;;4901;26;;;;;4899.5;152.97461
-1;55600;PEARLS;9998;7;9996;1;9995;27;10004;1;10005;27;;;10001.0;454.0
-1;55600;BANANAS;4895;7;4894;28;;;4900;1;4901;27;;;4897.5;59.015625
-1;55700;BANANAS;4893;21;;;;;4898;7;4900;21;;;4895.5;56.24414
-1;55700;PEARLS;9995;21;;;;;10002;7;10005;21;;;9998.5;454.0
-1;55800;BANANAS;4894;23;;;;;4900;2;4901;21;;;4897.0;53.935547
-1;55800;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;454.0
