day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;52500;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;671.0
-1;52500;BANANAS;4941;1;4940;30;;;4947;31;;;;;4944.0;491.19336
-1;52600;BANANAS;4941;24;;;;;4947;1;4948;23;;;4944.0;490.73633
-1;52600;PEARLS;9996;1;9995;23;;;9998;2;10004;1;10005;23;9997.0;671.0
-1;52700;PEARLS;9995;29;;;;;9998;1;10005;29;;;9996.5;675.0
-1;52700;BANANAS;4941;29;;;;;4948;29;;;;;4944.5;490.6914
-1;52800;PEARLS;9995;24;;;;;9998;1;10005;24;;;9996.5;681.0
-1;52800;BANANAS;4941;24;;;;;4948;24;;;;;4944.5;493.0
-1;52900;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;683.0
-1;52900;BANANAS;4941;31;;;;;4947;1;4948;30;;;4944.0;493.0
-1;53000;BANANAS;4941;28;;;;;4948;28;;;;;4944.5;493.0
-1;53000;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;683.0
-1;53100;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;683.0
-1;53100;BANANAS;4943;31;;;;;4949;1;4950;30;;;4946.0;493.0
-1;53200;PEARLS;9996;1;9995;30;;;9998;1;10004;1;10005;30;9997.0;683.0
-1;53200;BANANAS;4943;31;;;;;4950;31;;;;;4946.5;493.0
-1;53300;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;685.0
-1;53300;BANANAS;4943;24;;;;;4950;24;;;;;4946.5;493.0
-1;53400;BANANAS;4942;23;;;;;4943;1;4949;23;;;4942.5;493.0
-1;53400;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;685.0
-1;53500;PEARLS;9996;1;9995;25;;;10002;8;10004;1;10005;25;9999.0;685.0
-1;53500;BANANAS;4943;26;;;;;4948;8;4949;1;4950;25;4945.5;496.14014
-1;53600;PEARLS;9998;2;9995;23;;;10005;23;;;;;10001.5;685.0
-1;53600;BANANAS;4943;1;4942;23;;;4949;23;;;;;4946.0;495.7578
-1;53700;PEARLS;9996;2;9995;25;;;10002;10;10004;2;10005;25;9999.0;689.0
-1;53700;BANANAS;4943;27;;;;;4948;10;4949;2;4950;25;4945.5;496.13916
-1;53800;BANANAS;4944;2;4943;23;;;4948;6;4950;25;;;4946.0;496.7749
-1;53800;PEARLS;9996;2;9995;23;;;9998;13;10002;6;10004;2;9997.0;689.0
-1;53900;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;689.0
-1;53900;BANANAS;4949;1;4948;4;4944;28;4951;28;;;;;4950.0;497.2168
-1;54000;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;689.0
-1;54000;BANANAS;4945;1;4944;21;;;4951;22;;;;;4948.0;499.53125
-1;54100;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;689.0
-1;54100;BANANAS;4944;23;;;;;4951;23;;;;;4947.5;501.49805
-1;54200;BANANAS;4943;21;;;;;4950;21;;;;;4946.5;504.14844
-1;54200;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;689.0
-1;54300;BANANAS;4945;1;4944;25;;;4951;25;;;;;4948.0;501.88672
-1;54300;PEARLS;9998;1;9995;25;;;10005;25;;;;;10001.5;689.0
-1;54400;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;689.0
-1;54400;BANANAS;4944;23;;;;;4951;24;;;;;4947.5;501.64258
-1;54500;BANANAS;4944;29;;;;;4945;1;4949;9;4951;29;4944.5;501.07422
-1;54500;PEARLS;9995;29;;;;;10002;9;10005;29;;;9998.5;689.0
-1;54600;BANANAS;4945;4;4944;28;;;4950;2;4951;26;;;4947.5;504.5332
-1;54600;PEARLS;9998;4;9996;2;9995;26;10004;2;10005;26;;;10001.0;689.0
-1;54700;PEARLS;9998;2;9995;21;;;10005;21;;;;;10001.5;689.0
-1;54700;BANANAS;4944;3;4943;21;;;4950;21;;;;;4947.0;505.56836
-1;54800;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;689.0
-1;54800;BANANAS;4943;24;;;;;4950;24;;;;;4946.5;506.7793
-1;54900;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;689.0
-1;54900;BANANAS;4943;1;4942;28;;;4949;29;;;;;4946.0;508.82812
-1;55000;BANANAS;4943;27;;;;;4949;27;;;;;4946.0;507.92773
-1;55000;PEARLS;9995;27;;;;;9998;5;10005;27;;;9996.5;689.0
-1;55100;PEARLS;10002;9;9996;2;9995;29;10004;2;10005;29;;;10003.0;689.0
-1;55100;BANANAS;4943;31;;;;;4950;31;;;;;4946.5;507.3457
-1;55200;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;707.0
-1;55200;BANANAS;4943;25;;;;;4950;25;;;;;4946.5;506.59766
-1;55300;PEARLS;9996;1;9995;24;;;10002;7;10004;1;10005;24;9999.0;707.0
-1;55300;BANANAS;4944;1;4943;24;;;4948;7;4950;25;;;4946.0;505.25
-1;55400;BANANAS;4944;1;4943;22;;;4950;23;;;;;4947.0;505.89062
-1;55400;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;707.0
-1;55500;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;707.0
-1;55500;BANANAS;4947;2;4943;26;;;4949;26;;;;;4948.0;508.9746
-1;55600;PEARLS;9998;7;9996;1;9995;27;10004;1;10005;27;;;10001.0;707.0
-1;55600;BANANAS;4943;7;4942;28;;;4949;28;;;;;4946.0;513.0156
-1;55700;BANANAS;4943;21;;;;;4948;7;4950;21;;;4945.5;510.24414
-1;55700;PEARLS;9995;21;;;;;10002;7;10005;21;;;9998.5;707.0
-1;55800;BANANAS;4943;23;;;;;4950;23;;;;;4946.5;507.93555
-1;55800;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;707.0
-1;55900;BANANAS;4943;24;;;;;4950;24;;;;;4946.5;509.17188
-1;55900;PEARLS;9995;24;;;;;9998;11;10005;24;;;9996.5;707.0
-1;56000;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;725.0
-1;56000;BANANAS;4943;22;;;;;4950;22;;;;;4946.5;511.23047
-1;56100;BANANAS;4943;30;;;;;4950;30;;;;;4946.5;507.76953
-1;56100;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;725.0
-1;56200;BANANAS;4943;28;;;;;4950;28;;;;;4946.5;507.60938
-1;56200;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;725.0
-1;56300;BANANAS;4943;23;;;;;4948;8;4950;23;;;4945.5;510.71094
-1;56300;PEARLS;9995;23;;;;;10002;8;10005;23;;;9998.5;725.0
-1;56400;PEARLS;9998;6;9995;23;;;10005;23;;;;;10001.5;725.0
-1;56400;BANANAS;4944;6;4943;23;;;4950;23;;;;;4947.0;513.1328
-1;56500;BANANAS;4943;25;;;;;4950;25;;;;;4946.5;512.0703
-1;56500;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;725.0
-1;56600;BANANAS;4943;27;;;;;4949;27;;;;;4946.0;514.2578
-1;56600;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;725.0
-1;56700;BANANAS;4943;24;;;;;4950;25;;;;;4946.5;512.0703
-1;56700;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;733.0
-1;56800;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;733.0
-1;56800;BANANAS;4943;23;;;;;4950;24;;;;;4946.5;513.14453
-1;56900;BANANAS;4944;5;4943;20;;;4950;20;;;;;4947.0;511.82812
-1;56900;PEARLS;9998;5;9995;20;;;10005;20;;;;;10001.5;733.0
-1;57000;BANANAS;4943;25;;;;;4949;25;;;;;4946.0;513.85547
-1;57000;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;733.0
-1;57100;BANANAS;4943;27;;;;;4949;2;4950;25;;;4946.0;525.7539
-1;57100;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;737.0
-1;57200;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;737.0
-1;57200;BANANAS;4943;26;;;;;4946;2;4950;26;;;4944.5;525.2119
-1;57300;BANANAS;4943;25;;;;;4950;25;;;;;4946.5;524.4922
-1;57300;PEARLS;10002;1;9995;25;;;10005;25;;;;;10003.5;737.0
-1;57400;BANANAS;4944;1;4943;26;;;4948;2;4950;28;;;4946.0;523.5781
-1;57400;PEARLS;9996;2;9995;26;;;10002;2;10004;2;10005;26;9999.0;739.0
-1;57500;BANANAS;4944;31;;;;;4949;1;4951;31;;;4946.5;520.9492
-1;57500;PEARLS;9996;1;9995;30;;;10002;1;10004;1;10005;30;9999.0;739.0
-1;57600;PEARLS;9995;29;;;;;9998;1;10005;29;;;9996.5;739.0
-1;57600;BANANAS;4944;29;;;;;4951;29;;;;;4947.5;520.3535
-1;57700;BANANAS;4945;2;4944;28;;;4949;2;4951;30;;;4947.0;520.55664
-1;57700;PEARLS;9996;2;9995;28;;;10002;2;10004;2;10005;28;9999.0;741.0
-1;57800;BANANAS;4945;2;4944;26;;;4951;28;;;;;4948.0;520.2422
-1;57800;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;741.0
-1;57900;BANANAS;4944;32;;;;;4950;2;4951;30;;;4947.0;522.2822
-1;57900;PEARLS;10002;1;9996;2;9995;30;10004;2;10005;30;;;10003.0;741.0
-1;58000;PEARLS;9998;7;9995;23;;;10005;23;;;;;10001.5;743.0
-1;58000;BANANAS;4945;6;4944;23;;;4951;23;;;;;4948.0;522.7246
-1;58100;BANANAS;4943;23;;;;;4950;24;;;;;4946.5;523.5508
-1;58100;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;743.0
-1;58200;BANANAS;4944;26;;;;;4950;2;4951;24;;;4947.0;522.34375
-1;58200;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;743.0
-1;58300;BANANAS;4944;23;;;;;4951;23;;;;;4947.5;522.1074
-1;58300;PEARLS;9996;2;9995;21;;;9998;1;10004;2;10005;21;9997.0;743.0
-1;58400;PEARLS;9995;21;;;;;10000;4;10005;21;;;9997.5;745.0
-1;58400;BANANAS;4944;21;;;;;4951;21;;;;;4947.5;520.4541
-1;58500;BANANAS;4945;30;;;;;4951;30;;;;;4948.0;520.0381
-1;58500;PEARLS;9996;1;9995;29;;;9998;1;10004;1;10005;29;9997.0;745.0
-1;58600;BANANAS;4945;4;4944;27;;;4951;29;;;;;4948.0;520.7578
-1;58600;PEARLS;9998;2;9996;2;9995;27;10004;2;10005;27;;;10001.0;747.0
-1;58700;BANANAS;4945;1;4944;24;;;4951;25;;;;;4948.0;520.5039
-1;58700;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;747.0
-1;58800;BANANAS;4945;5;4944;24;;;4951;24;;;;;4948.0;521.41797
-1;58800;PEARLS;9998;4;9996;2;9995;22;10004;2;10005;22;;;10001.0;747.0
-1;58900;PEARLS;9995;22;;;;;9998;1;10005;22;;;9996.5;747.0
-1;58900;BANANAS;4944;22;;;;;4951;22;;;;;4947.5;520.95703
-1;59000;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;749.0
-1;59000;BANANAS;4945;9;4944;26;;;4951;26;;;;;4948.0;520.31445
-1;59100;BANANAS;4944;30;;;;;4945;12;4951;30;;;4944.5;520.5449
-1;59100;PEARLS;9995;30;;;;;9998;2;10005;30;;;9996.5;749.0
-1;59200;PEARLS;10000;3;9996;2;9995;29;10004;2;10005;29;;;10002.0;753.0
-1;59200;BANANAS;4949;1;4944;31;;;4951;31;;;;;4950.0;552.3789
-1;59300;PEARLS;9996;2;9995;28;;;9998;13;10004;2;10005;28;9997.0;753.0
-1;59300;BANANAS;4944;30;;;;;4950;2;4951;28;;;4947.0;550.5664
-1;59400;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;757.0
-1;59400;BANANAS;4944;28;;;;;4949;3;4951;28;;;4946.5;552.2969
-1;59500;BANANAS;4945;1;4944;29;;;4950;29;;;;;4947.5;548.875
-1;59500;PEARLS;9998;1;9996;2;9995;27;10004;2;10005;27;;;10001.0;757.0
-1;59600;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;757.0
-1;59600;BANANAS;4944;25;;;;;4951;25;;;;;4947.5;552.5508
-1;59700;PEARLS;9998;8;9996;2;9995;26;10004;2;10005;26;;;10001.0;757.0
-1;59700;BANANAS;4945;10;4944;26;;;4951;28;;;;;4948.0;556.16797
-1;59800;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;757.0
-1;59800;BANANAS;4944;20;;;;;4951;20;;;;;4947.5;556.5508
-1;59900;BANANAS;4946;1;4945;24;;;4951;2;4952;22;;;4948.5;558.3906
-1;59900;PEARLS;10002;1;9998;1;9996;2;10004;2;10005;22;;;10003.0;757.0
-1;60000;PEARLS;9998;4;9996;2;9995;29;10004;2;10005;29;;;10001.0;761.0
-1;60000;BANANAS;4946;4;4945;31;;;4952;31;;;;;4949.0;563.125
-1;60100;PEARLS;9995;25;;;;;9998;1;10005;25;;;9996.5;761.0
-1;60100;BANANAS;4945;25;;;;;4952;25;;;;;4948.5;564.4199
-1;60200;PEARLS;10000;3;9996;1;9995;21;10004;1;10005;21;;;10002.0;763.0
-1;60200;BANANAS;4946;1;4945;21;;;4952;22;;;;;4949.0;564.291
-1;60300;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;763.0
-1;60300;BANANAS;4945;24;;;;;4952;24;;;;;4948.5;563.166
-1;60400;BANANAS;4946;1;4945;24;;;4952;25;;;;;4949.0;563.3418
-1;60400;PEARLS;10000;4;9996;1;9995;24;10004;1;10005;24;;;10002.0;763.0
-1;60500;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;763.0
-1;60500;BANANAS;4946;2;4945;20;;;4952;22;;;;;4949.0;563.916
-1;60600;PEARLS;9995;27;;;;;10002;3;10005;27;;;9998.5;765.0
-1;60600;BANANAS;4945;27;;;;;4950;3;4952;27;;;4947.5;565.9219
-1;60700;PEARLS;9996;2;9995;29;;;10002;8;10004;2;10005;29;9999.0;765.0
-1;60700;BANANAS;4946;31;;;;;4951;8;4952;2;4953;29;4948.5;567.5
-1;60800;BANANAS;4945;25;;;;;4952;25;;;;;4948.5;562.4492
-1;60800;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;765.0
-1;60900;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;765.0
-1;60900;BANANAS;4945;2;4944;23;;;4951;25;;;;;4948.0;559.23047
-1;61000;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;765.0
-1;61000;BANANAS;4944;31;;;;;4951;31;;;;;4947.5;556.0625
-1;61100;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;766.0
-1;61100;BANANAS;4944;32;;;;;4945;2;4947;3;4951;32;4944.5;556.8906
-1;61200;BANANAS;4944;30;;;;;4951;30;;;;;4947.5;559.6289
-1;61200;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;766.0
-1;61300;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;766.0
-1;61300;BANANAS;4944;31;;;;;4950;31;;;;;4947.0;557.91406
-1;61400;PEARLS;10002;2;9996;2;9995;26;10004;2;10005;26;;;10003.0;766.0
-1;61400;BANANAS;4944;28;;;;;4951;28;;;;;4947.5;562.21875
-1;61500;PEARLS;10002;6;9995;29;;;10005;29;;;;;10003.5;770.0
-1;61500;BANANAS;4945;29;;;;;4952;29;;;;;4948.5;568.71094
-1;61600;BANANAS;4945;26;;;;;4952;26;;;;;4948.5;568.9961
-1;61600;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;782.0
-1;61700;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;782.0
-1;61700;BANANAS;4950;1;4945;23;;;4951;1;4952;22;;;4950.5;566.6875
-1;61800;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;782.0
-1;61800;BANANAS;4944;29;;;;;4951;29;;;;;4947.5;566.125
-1;61900;PEARLS;9996;2;9995;23;;;9998;1;10004;2;10005;23;9997.0;782.0
-1;61900;BANANAS;4945;2;4944;23;;;4951;25;;;;;4948.0;566.4414
-1;62000;BANANAS;4944;23;;;;;4950;1;4951;22;;;4947.0;561.5781
-1;62000;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;784.0
-1;62100;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;784.0
-1;62100;BANANAS;4944;25;;;;;4950;1;4951;24;;;4947.0;562.53906
-1;62200;PEARLS;9998;9;9995;26;;;10005;26;;;;;10001.5;784.0
-1;62200;BANANAS;4944;8;4943;26;;;4950;26;;;;;4947.0;559.65625
-1;62300;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;784.0
-1;62300;BANANAS;4944;22;;;;;4951;22;;;;;4947.5;564.02734
-1;62400;BANANAS;4944;26;;;;;4951;26;;;;;4947.5;562.29297
-1;62400;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;784.0
-1;62500;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;784.0
-1;62500;BANANAS;4944;29;;;;;4950;2;4951;27;;;4947.0;561.71094
-1;62600;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;784.0
-1;62600;BANANAS;4943;31;;;;;4950;31;;;;;4946.5;558.91406
-1;62700;PEARLS;9995;25;;;;;10002;4;10005;25;;;9998.5;784.0
-1;62700;BANANAS;4944;25;;;;;4949;4;4951;25;;;4946.5;561.4219
-1;62800;BANANAS;4943;28;;;;;4950;28;;;;;4946.5;557.5469
-1;62800;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;784.0
-1;62900;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;800.0
-1;62900;BANANAS;4943;22;;;;;4950;22;;;;;4946.5;557.64453
-1;63000;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;801.0
-1;63000;BANANAS;4943;27;;;;;4950;27;;;;;4946.5;557.21875
-1;63100;BANANAS;4943;20;;;;;4948;1;4950;20;;;4945.5;565.5625
-1;63100;PEARLS;9995;20;;;;;10002;1;10005;20;;;9998.5;801.0
-1;63200;BANANAS;4943;24;;;;;4950;24;;;;;4946.5;565.8203
-1;63200;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;801.0
-1;63300;BANANAS;4943;28;;;;;4950;28;;;;;4946.5;566.0156
-1;63300;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;801.0
-1;63400;PEARLS;9996;1;9995;30;;;10002;9;10004;1;10005;30;9999.0;801.0
-1;63400;BANANAS;4943;31;;;;;4948;9;4950;31;;;4945.5;564.9336
-1;63500;PEARLS;9996;2;9995;30;;;9998;1;10002;3;10004;2;9997.0;801.0
-1;63500;BANANAS;4943;32;;;;;4948;3;4950;32;;;4945.5;564.6328
-1;63600;BANANAS;4943;31;;;;;4948;6;4950;31;;;4945.5;564.5
-1;63600;PEARLS;9996;1;9995;30;;;10002;6;10004;1;10005;30;9999.0;803.0
-1;63700;PEARLS;9998;8;9996;2;9995;22;10004;2;10005;22;;;10001.0;803.0
-1;63700;BANANAS;4944;8;4943;24;;;4949;2;4950;22;;;4946.5;566.2617
-1;63800;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;805.0
-1;63800;BANANAS;4943;1;4942;26;;;4949;28;;;;;4946.0;570.9785
-1;63900;PEARLS;9995;25;;;;;10002;3;10005;25;;;9998.5;805.0
-1;63900;BANANAS;4942;24;;;;;4947;3;4949;25;;;4944.5;573.1992
-1;64000;BANANAS;4942;31;;;;;4948;1;4949;30;;;4945.0;580.3047
-1;64000;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;805.0
-1;64100;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;805.0
-1;64100;BANANAS;4941;29;;;;;4948;29;;;;;4944.5;589.2422
-1;64200;PEARLS;9996;1;9995;23;;;10002;1;10004;1;10005;23;9999.0;805.0
-1;64200;BANANAS;4941;24;;;;;4946;1;4948;24;;;4943.5;590.5547
-1;64300;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;805.0
-1;64300;BANANAS;4941;29;;;;;4948;29;;;;;4944.5;592.875
-1;64400;BANANAS;4940;25;;;;;4947;26;;;;;4943.5;599.6406
-1;64400;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;805.0
-1;64500;PEARLS;9998;1;9996;1;9995;30;10004;1;10005;30;;;10001.0;805.0
-1;64500;BANANAS;4942;1;4941;31;;;4947;1;4948;30;;;4944.5;597.1328
-1;64600;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;805.0
-1;64600;BANANAS;4941;23;;;;;4948;24;;;;;4944.5;592.35156
-1;64700;BANANAS;4941;30;;;;;4946;1;4947;2;4948;28;4943.5;596.64844
-1;64700;PEARLS;9996;2;9995;28;;;10002;1;10004;2;10005;28;9999.0;805.0
-1;64800;BANANAS;4941;2;4940;26;;;4945;4;4947;28;;;4943.0;600.5781
-1;64800;PEARLS;9996;2;9995;26;;;10002;4;10004;2;10005;26;9999.0;805.0
-1;64900;BANANAS;4940;30;;;;;4941;1;4947;30;;;4940.5;604.96875
-1;64900;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;805.0
-1;65000;PEARLS;9995;22;;;;;10002;3;10005;22;;;9998.5;805.0
-1;65000;BANANAS;4941;22;;;;;4946;3;4948;22;;;4943.5;600.5
-1;65100;BANANAS;4942;9;4941;31;;;4947;31;;;;;4944.5;602.2578
-1;65100;PEARLS;9998;9;9996;2;9995;29;10004;2;10005;29;;;10001.0;805.0
-1;65200;BANANAS;4940;25;;;;;4947;25;;;;;4943.5;610.5625
-1;65200;PEARLS;10002;5;9995;25;;;10005;25;;;;;10003.5;805.0
-1;65300;BANANAS;4945;1;4941;3;4940;31;4946;2;4947;29;;;4945.5;615.2344
-1;65300;PEARLS;10002;1;9998;3;9996;2;10004;2;10005;29;;;10003.0;815.0
-1;65400;PEARLS;9996;1;9995;24;;;9998;1;10004;1;10005;24;9997.0;817.0
-1;65400;BANANAS;4940;25;;;;;4947;25;;;;;4943.5;609.3125
-1;65500;BANANAS;4941;2;4940;25;;;4945;6;4947;27;;;4943.0;605.9219
-1;65500;PEARLS;9996;2;9995;25;;;10002;6;10004;2;10005;25;9999.0;819.0
-1;65600;BANANAS;4941;8;4940;28;;;4947;28;;;;;4944.0;605.58594
-1;65600;PEARLS;9998;8;9995;28;;;10005;28;;;;;10001.5;819.0
-1;65700;BANANAS;4940;21;;;;;4947;21;;;;;4943.5;604.0
-1;65700;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;819.0
-1;65800;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;819.0
-1;65800;BANANAS;4940;29;;;;;4947;29;;;;;4943.5;613.39844
-1;65900;BANANAS;4940;27;;;;;4946;1;4947;26;;;4943.0;618.2656
-1;65900;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;819.0
-1;66000;BANANAS;4941;1;4940;20;;;4947;21;;;;;4944.0;607.14844
-1;66000;PEARLS;9996;1;9995;20;;;9998;2;10004;1;10005;20;9997.0;819.0
-1;66100;BANANAS;4940;22;;;;;4947;22;;;;;4943.5;615.8672
-1;66100;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;827.0
-1;66200;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;831.0
-1;66200;BANANAS;4940;28;;;;;4947;28;;;;;4943.5;616.3594
-1;66300;BANANAS;4940;25;;;;;4947;25;;;;;4943.5;611.46875
-1;66300;PEARLS;9995;25;;;;;9998;1;10005;25;;;9996.5;831.0
-1;66400;BANANAS;4940;29;;;;;4945;6;4947;29;;;4942.5;617.03906
-1;66400;PEARLS;9996;1;9995;28;;;10002;6;10004;1;10005;28;9999.0;831.0
-1;66500;BANANAS;4940;24;;;;;4941;1;4947;24;;;4940.5;614.5078
-1;66500;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;831.0
-1;66600;PEARLS;9995;25;;;;;10002;8;10005;25;;;9998.5;831.0
-1;66600;BANANAS;4942;1;4939;25;;;4944;8;4946;25;;;4943.0;636.7207
-1;66700;BANANAS;4942;6;4940;1;4939;30;4946;30;;;;;4944.0;637.6738
-1;66700;PEARLS;9998;1;9995;30;;;10005;30;;;;;10001.5;831.0
-1;66800;BANANAS;4939;24;;;;;4945;2;4946;22;;;4942.0;639.7051
-1;66800;PEARLS;9996;2;9995;22;;;9998;1;10004;2;10005;22;9997.0;831.0
-1;66900;BANANAS;4938;29;;;;;4945;29;;;;;4941.5;641.9121
-1;66900;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;831.0
-1;67000;PEARLS;10002;4;9996;2;9995;30;10004;2;10005;30;;;10003.0;831.0
-1;67000;BANANAS;4938;32;;;;;4939;5;4944;2;4945;30;4938.5;643.71484
-1;67100;BANANAS;4938;21;;;;;4943;4;4944;1;4945;21;4940.5;655.0
-1;67100;PEARLS;9996;1;9995;21;;;10002;4;10004;1;10005;21;9999.0;839.0
-1;67200;BANANAS;4937;30;;;;;4943;30;;;;;4940.0;655.0
-1;67200;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;847.0
-1;67300;BANANAS;4937;26;;;;;4942;3;4944;26;;;4939.5;655.0
-1;67300;PEARLS;9996;1;9995;25;;;10002;3;10004;1;10005;25;9999.0;847.0
-1;67400;PEARLS;9996;1;9995;29;;;9998;5;10004;1;10005;29;9997.0;847.0
-1;67400;BANANAS;4937;1;4936;29;;;4943;30;;;;;4940.0;671.40625
-1;67500;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;847.0
-1;67500;BANANAS;4937;29;;;;;4944;29;;;;;4940.5;682.22656
-1;67600;BANANAS;4937;31;;;;;4944;31;;;;;4940.5;683.875
-1;67600;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;847.0
-1;67700;BANANAS;4938;2;4937;21;;;4944;21;;;;;4941.0;685.2969
-1;67700;PEARLS;10002;1;9998;2;9995;21;10005;21;;;;;10003.5;847.0
-1;67800;BANANAS;4938;23;;;;;4944;2;4945;21;;;4941.0;693.5078
-1;67800;PEARLS;9996;2;9995;21;;;9998;1;10004;2;10005;21;9997.0;849.0
-1;67900;PEARLS;9996;2;9995;20;;;10002;4;10004;2;10005;20;9999.0;851.0
-1;67900;BANANAS;4938;22;;;;;4942;4;4944;22;;;4940.0;690.9297
-1;68000;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;851.0
-1;68000;BANANAS;4938;30;;;;;4945;30;;;;;4941.5;696.9297
-1;68100;BANANAS;4937;26;;;;;4944;26;;;;;4940.5;689.0469
-1;68100;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;851.0
-1;68200;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;851.0
-1;68200;BANANAS;4938;26;;;;;4941;5;4944;2;4945;24;4939.5;694.65625
-1;68300;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;851.0
-1;68300;BANANAS;4937;27;;;;;4944;27;;;;;4940.5;686.9453
-1;68400;PEARLS;9998;6;9995;28;;;10005;28;;;;;10001.5;851.0
-1;68400;BANANAS;4938;6;4937;28;;;4944;28;;;;;4941.0;689.8906
-1;68500;BANANAS;4939;2;4938;24;;;4944;1;4945;23;;;4941.5;696.58594
